row_idx,timestamp,distance_to_nearest_active_ob_atr,distance_to_nearest_fresh_ob_atr,top_active_distance_atr,top_fresh_distance_atr,fraction_with_active_within_0_5atr,fraction_with_active_within_1_0atr,fraction_with_active_within_2_0atr,fraction_with_fresh_within_0_5atr,fraction_with_fresh_within_1_0atr,fraction_with_fresh_within_2_0atr
4162,2016-08-19 18:00:00+00:00,3.4459305340367767,3.4459305340367767,3.4459305340367767,,0,0,0,0,0,0
4163,2016-08-21 18:00:00+00:00,3.7201081465827355,3.7201081465827355,3.7201081465827355,,0,0,0,0,0,0
4164,2016-08-21 22:00:00+00:00,4.334005588310158,4.334005588310158,4.334005588310158,,0,0,0,0,0,0
4165,2016-08-22 02:00:00+00:00,4.435163950865365,4.435163950865365,4.435163950865365,,0,0,0,0,0,0
4166,2016-08-22 06:00:00+00:00,4.018922692116607,4.018922692116607,4.018922692116607,,0,0,0,0,0,0
4167,2016-08-22 10:00:00+00:00,3.7080746254813737,3.7080746254813737,3.7080746254813737,,0,0,0,0,0,0
4168,2016-08-22 14:00:00+00:00,3.8654881015178466,3.8654881015178466,3.8654881015178466,,0,0,0,0,0,0
4169,2016-08-22 18:00:00+00:00,4.075224284930836,4.075224284930836,4.075224284930836,,0,0,0,0,0,0
4170,2016-08-22 22:00:00+00:00,4.234731982923045,4.234731982923045,4.234731982923045,,0,0,0,0,0,0
4171,2016-08-23 02:00:00+00:00,3.9587888663091135,3.9587888663091135,3.9587888663091135,,0,0,0,0,0,0
4172,2016-08-23 06:00:00+00:00,4.057855796900997,4.057855796900997,4.057855796900997,,0,0,0,0,0,0
4173,2016-08-23 10:00:00+00:00,3.5126582775215223,3.5126582775215223,3.5126582775215223,,0,0,0,0,0,0
4174,2016-08-23 14:00:00+00:00,3.9795537429232994,3.9795537429232994,3.9795537429232994,,0,0,0,0,0,0
4175,2016-08-23 18:00:00+00:00,4.3227358910632745,4.3227358910632745,4.3227358910632745,,0,0,0,0,0,0
4176,2016-08-23 22:00:00+00:00,4.5311780791424425,4.5311780791424425,4.5311780791424425,,0,0,0,0,0,0
4177,2016-08-24 02:00:00+00:00,4.741545644325185,4.741545644325185,4.741545644325185,,0,0,0,0,0,0
4178,2016-08-24 06:00:00+00:00,4.838799040874401,4.838799040874401,4.838799040874401,,0,0,0,0,0,0
4179,2016-08-24 10:00:00+00:00,6.189710129799064,6.189710129799064,6.189710129799064,,0,0,0,0,0,0
4180,2016-08-24 14:00:00+00:00,6.704781933965724,6.704781933965724,6.704781933965724,,0,0,0,0,0,0
4181,2016-08-24 18:00:00+00:00,6.639468561804861,6.639468561804861,6.639468561804861,,0,0,0,0,0,0
4182,2016-08-24 22:00:00+00:00,6.720850647495102,6.720850647495102,6.720850647495102,,0,0,0,0,0,0
4183,2016-08-25 02:00:00+00:00,7.13133993574194,7.13133993574194,7.13133993574194,,0,0,0,0,0,0
4184,2016-08-25 06:00:00+00:00,7.539421765263847,7.539421765263847,7.539421765263847,,0,0,0,0,0,0
4185,2016-08-25 10:00:00+00:00,0.22355420050730998,0.22355420050730998,0.22355420050730998,0.22355420050730998,1,1,1,1,1,1
4186,2016-08-25 14:00:00+00:00,0.12964336076857041,7.865238315091937,0.12964336076857041,,1,1,1,0,0,0
4187,2016-08-25 18:00:00+00:00,0.30491206492082656,8.402480476617457,0.30491206492082656,,1,1,1,0,0,0
4188,2016-08-25 22:00:00+00:00,0.0,8.121399380727587,0.0,,1,1,1,0,0,0
4189,2016-08-26 02:00:00+00:00,0.0,8.334602137117923,0.0,,1,1,1,0,0,0
4190,2016-08-26 06:00:00+00:00,0.0,8.357942515480051,0.0,,1,1,1,0,0,0
4191,2016-08-26 10:00:00+00:00,4.80528944037199,4.80528944037199,4.80528944037199,,0,0,0,0,0,0
4192,2016-08-26 14:00:00+00:00,6.158052039652162,6.158052039652162,6.158052039652162,,0,0,0,0,0,0
4193,2016-08-26 18:00:00+00:00,6.594109085750257,6.594109085750257,6.594109085750257,,0,0,0,0,0,0
4194,2016-08-28 18:00:00+00:00,,,,,0,0,0,0,0,0
4195,2016-08-28 22:00:00+00:00,,,,,0,0,0,0,0,0
4196,2016-08-29 02:00:00+00:00,,,,,0,0,0,0,0,0
4197,2016-08-29 06:00:00+00:00,,,,,0,0,0,0,0,0
4198,2016-08-29 10:00:00+00:00,,,,,0,0,0,0,0,0
4199,2016-08-29 14:00:00+00:00,,,,,0,0,0,0,0,0
4200,2016-08-29 18:00:00+00:00,,,,,0,0,0,0,0,0
4201,2016-08-29 22:00:00+00:00,,,,,0,0,0,0,0,0
4202,2016-08-30 02:00:00+00:00,,,,,0,0,0,0,0,0
4203,2016-08-30 06:00:00+00:00,,,,,0,0,0,0,0,0
4204,2016-08-30 10:00:00+00:00,,,,,0,0,0,0,0,0
4205,2016-08-30 14:00:00+00:00,1.739401396429487,1.739401396429487,1.739401396429487,1.739401396429487,0,0,1,0,0,1
4206,2016-08-30 18:00:00+00:00,1.9638032764061852,1.9638032764061852,1.9638032764061852,1.9638032764061852,0,0,1,0,0,1
4207,2016-08-30 22:00:00+00:00,1.357982287836458,1.357982287836458,1.357982287836458,1.357982287836458,0,0,1,0,0,1
4208,2016-08-31 02:00:00+00:00,1.8707322772286288,1.8707322772286288,1.8707322772286288,1.8707322772286288,0,0,1,0,0,1
4209,2016-08-31 06:00:00+00:00,1.6155072695683572,1.6155072695683572,1.6155072695683572,1.6155072695683572,0,0,1,0,0,1
4210,2016-08-31 10:00:00+00:00,0.6293164274264724,0.6293164274264724,0.6293164274264724,0.6293164274264724,0,1,1,0,1,1
4211,2016-08-31 14:00:00+00:00,0.7603437397847742,0.7603437397847742,0.7603437397847742,0.7603437397847742,0,1,1,0,1,1
4212,2016-08-31 18:00:00+00:00,0.5369608912207207,0.5369608912207207,0.5369608912207207,0.5369608912207207,0,1,1,0,1,1
4213,2016-08-31 22:00:00+00:00,0.3178880117933255,0.3178880117933255,0.3178880117933255,0.3178880117933255,1,1,1,1,1,1
4214,2016-09-01 02:00:00+00:00,0.8551625708452859,0.8551625708452859,0.8551625708452859,0.8551625708452859,0,1,1,0,1,1
4215,2016-09-01 06:00:00+00:00,1.0968403280420655,1.0968403280420655,1.0968403280420655,1.0968403280420655,0,0,1,0,0,1
4216,2016-09-01 10:00:00+00:00,0.0,1.559596579023725,0.0,1.559596579023725,1,1,1,0,0,1
4217,2016-09-01 14:00:00+00:00,0.0,1.5914597771914774,0.0,1.5914597771914774,1,1,1,0,0,1
4218,2016-09-01 18:00:00+00:00,0.0,1.590158815436345,0.0,1.590158815436345,1,1,1,0,0,1
4219,2016-09-01 22:00:00+00:00,1.7622194003788745,1.7622194003788745,1.7622194003788745,1.7622194003788745,0,0,1,0,0,1
4220,2016-09-02 02:00:00+00:00,2.360730257087106,2.360730257087106,2.360730257087106,,0,0,0,0,0,0
4221,2016-09-02 06:00:00+00:00,2.380816983660392,2.380816983660392,2.380816983660392,,0,0,0,0,0,0
4222,2016-09-02 10:00:00+00:00,,,,,0,0,0,0,0,0
4223,2016-09-02 14:00:00+00:00,,,,,0,0,0,0,0,0
4224,2016-09-02 18:00:00+00:00,,,,,0,0,0,0,0,0
4225,2016-09-04 18:00:00+00:00,,,,,0,0,0,0,0,0
4226,2016-09-04 22:00:00+00:00,,,,,0,0,0,0,0,0
4227,2016-09-05 02:00:00+00:00,,,,,0,0,0,0,0,0
4228,2016-09-05 06:00:00+00:00,,,,,0,0,0,0,0,0
4229,2016-09-05 10:00:00+00:00,,,,,0,0,0,0,0,0
4230,2016-09-05 14:00:00+00:00,,,,,0,0,0,0,0,0
4231,2016-09-05 18:00:00+00:00,,,,,0,0,0,0,0,0
4232,2016-09-05 22:00:00+00:00,,,,,0,0,0,0,0,0
4233,2016-09-06 02:00:00+00:00,,,,,0,0,0,0,0,0
4234,2016-09-06 06:00:00+00:00,,,,,0,0,0,0,0,0
4235,2016-09-06 10:00:00+00:00,,,,,0,0,0,0,0,0
4236,2016-09-06 14:00:00+00:00,,,,,0,0,0,0,0,0
4237,2016-09-06 18:00:00+00:00,,,,,0,0,0,0,0,0
4238,2016-09-06 22:00:00+00:00,,,,,0,0,0,0,0,0
4239,2016-09-07 02:00:00+00:00,,,,,0,0,0,0,0,0
4240,2016-09-07 06:00:00+00:00,,,,,0,0,0,0,0,0
4241,2016-09-07 10:00:00+00:00,,,,,0,0,0,0,0,0
4242,2016-09-07 14:00:00+00:00,,,,,0,0,0,0,0,0
4243,2016-09-07 18:00:00+00:00,,,,,0,0,0,0,0,0
4244,2016-09-07 22:00:00+00:00,,,,,0,0,0,0,0,0
4245,2016-09-08 02:00:00+00:00,,,,,0,0,0,0,0,0
4246,2016-09-08 06:00:00+00:00,,,,,0,0,0,0,0,0
4247,2016-09-08 10:00:00+00:00,,,,,0,0,0,0,0,0
4248,2016-09-08 14:00:00+00:00,1.728824952869571,1.728824952869571,1.728824952869571,1.728824952869571,0,0,1,0,0,1
4249,2016-09-08 18:00:00+00:00,1.6485312725254844,1.6485312725254844,1.6485312725254844,1.6485312725254844,0,0,1,0,0,1
4250,2016-09-08 22:00:00+00:00,1.5435812027366163,1.5435812027366163,1.5435812027366163,1.5435812027366163,0,0,1,0,0,1
4251,2016-09-09 02:00:00+00:00,2.166691669489941,2.166691669489941,2.166691669489941,,0,0,0,0,0,0
4252,2016-09-09 06:00:00+00:00,0.6281480820850192,0.6281480820850192,0.6281480820850192,0.6281480820850192,0,1,1,0,1,1
4253,2016-09-09 10:00:00+00:00,0.506035306041479,2.5122825060774834,0.506035306041479,,0,1,1,0,0,0
4254,2016-09-09 14:00:00+00:00,1.179973244508063,3.1750407036430772,3.1750407036430772,,0,0,1,0,0,0
4255,2016-09-09 18:00:00+00:00,2.2148278007991977,4.179272295434521,4.179272295434521,,0,0,0,0,0,0
4256,2016-09-11 18:00:00+00:00,1.6199802026674814,3.6121412562367228,3.6121412562367228,,0,0,1,0,0,0
4257,2016-09-11 22:00:00+00:00,1.6686353769199882,3.664146453321463,3.664146453321463,,0,0,1,0,0,0
4258,2016-09-12 02:00:00+00:00,1.3609345015269583,3.4413426597767236,3.4413426597767236,,0,0,1,0,0,0
4259,2016-09-12 06:00:00+00:00,2.191426226356773,4.231422767935366,4.231422767935366,,0,0,0,0,0,0
4260,2016-09-12 10:00:00+00:00,2.132944257221162,4.1151376413606275,4.1151376413606275,,0,0,0,0,0,0
4261,2016-09-12 14:00:00+00:00,1.2286994916239289,3.087076282915281,3.087076282915281,,0,0,1,0,0,0
4262,2016-09-12 18:00:00+00:00,1.53575141883032,3.458575631623746,3.458575631623746,,0,0,1,0,0,0
4263,2016-09-12 22:00:00+00:00,1.0844413877672534,3.0434625849691206,3.0434625849691206,,0,0,1,0,0,0
4264,2016-09-13 02:00:00+00:00,1.4361572413370662,3.464439992985634,3.464439992985634,,0,0,1,0,0,0
4265,2016-09-13 06:00:00+00:00,2.030082176854141,4.054533865650826,4.054533865650826,,0,0,0,0,0,0
4266,2016-09-13 10:00:00+00:00,2.0909676430716755,4.117035816504277,4.117035816504277,,0,0,0,0,0,0
4267,2016-09-13 14:00:00+00:00,3.355243197226919,5.248787298627925,5.248787298627925,,0,0,0,0,0,0
4268,2016-09-13 18:00:00+00:00,3.1087568595999326,5.068433286360608,5.068433286360608,,0,0,0,0,0,0
4269,2016-09-13 22:00:00+00:00,2.9619700734533794,4.804938324789938,4.804938324789938,,0,0,0,0,0,0
4270,2016-09-14 02:00:00+00:00,2.674009289214816,4.573320928086922,4.573320928086922,,0,0,0,0,0,0
4271,2016-09-14 06:00:00+00:00,2.6391364883277473,4.57936607048901,4.57936607048901,,0,0,0,0,0,0
4272,2016-09-14 10:00:00+00:00,2.5356950349316594,4.449950184745761,4.449950184745761,,0,0,0,0,0,0
4273,2016-09-14 14:00:00+00:00,2.398248386411067,4.346404815603023,4.346404815603023,,0,0,0,0,0,0
4274,2016-09-14 18:00:00+00:00,2.608887835198595,4.593629806424022,4.593629806424022,,0,0,0,0,0,0
4275,2016-09-14 22:00:00+00:00,2.1915380967442877,4.232003114580911,4.232003114580911,,0,0,0,0,0,0
4276,2016-09-15 02:00:00+00:00,3.0827222078938368,5.115065686757562,5.115065686757562,,0,0,0,0,0,0
4277,2016-09-15 06:00:00+00:00,3.1017105948233703,5.173557896054837,5.173557896054837,,0,0,0,0,0,0
4278,2016-09-15 10:00:00+00:00,2.5634866273902452,4.291871694561147,4.291871694561147,,0,0,0,0,0,0
4279,2016-09-15 14:00:00+00:00,3.2941123169833966,4.990714397950833,4.990714397950833,,0,0,0,0,0,0
4280,2016-09-15 18:00:00+00:00,3.3668577654153338,5.096484110194628,5.096484110194628,,0,0,0,0,0,0
4281,2016-09-15 22:00:00+00:00,3.7096742136369376,5.480690789141365,5.480690789141365,,0,0,0,0,0,0
4282,2016-09-16 02:00:00+00:00,3.8452279808034113,5.6901659596289615,5.6901659596289615,,0,0,0,0,0,0
4283,2016-09-16 06:00:00+00:00,4.190394598057794,6.050156429757308,6.050156429757308,,0,0,0,0,0,0
4284,2016-09-16 10:00:00+00:00,4.441472023657148,6.235646391806569,6.235646391806569,,0,0,0,0,0,0
4285,2016-09-16 14:00:00+00:00,4.893338243022709,6.710779215452615,6.710779215452615,,0,0,0,0,0,0
4286,2016-09-16 18:00:00+00:00,4.8130761987313155,6.695025631519822,6.695025631519822,,0,0,0,0,0,0
4287,2016-09-18 18:00:00+00:00,4.502867071142215,6.454864533030531,6.454864533030531,,0,0,0,0,0,0
4288,2016-09-18 22:00:00+00:00,3.6867292160826395,5.5840455151840365,5.5840455151840365,,0,0,0,0,0,0
4289,2016-09-19 02:00:00+00:00,3.7809914841906656,5.7452383182126825,5.7452383182126825,,0,0,0,0,0,0
4290,2016-09-19 06:00:00+00:00,4.1900834327166425,6.154208587946647,6.154208587946647,,0,0,0,0,0,0
4291,2016-09-19 10:00:00+00:00,4.305064738168087,6.276210833319294,6.276210833319294,,0,0,0,0,0,0
4292,2016-09-19 14:00:00+00:00,4.478104683311193,6.546555003718974,6.546555003718974,,0,0,0,0,0,0
4293,2016-09-19 18:00:00+00:00,4.71130721852382,6.8323210075461995,6.8323210075461995,,0,0,0,0,0,0
4294,2016-09-19 22:00:00+00:00,4.203868607890923,6.369888174747577,6.369888174747577,,0,0,0,0,0,0
4295,2016-09-20 02:00:00+00:00,4.1563989488207795,6.421531015896189,6.421531015896189,,0,0,0,0,0,0
4296,2016-09-20 06:00:00+00:00,4.794545609469467,7.084848297298757,7.084848297298757,,0,0,0,0,0,0
4297,2016-09-20 10:00:00+00:00,4.918902233024455,7.221766528271656,7.221766528271656,,0,0,0,0,0,0
4298,2016-09-20 14:00:00+00:00,4.9895128665356685,7.364571102525945,7.364571102525945,,0,0,0,0,0,0
4299,2016-09-20 18:00:00+00:00,3.411947549020164,5.0983514688927905,5.0983514688927905,,0,0,0,0,0,0
4300,2016-09-20 22:00:00+00:00,3.4237674684035593,5.183583272063398,5.183583272063398,,0,0,0,0,0,0
4301,2016-09-21 02:00:00+00:00,2.701543225243551,4.322500251921785,4.322500251921785,,0,0,0,0,0,0
4302,2016-09-21 06:00:00+00:00,2.5658881875199846,4.22467150522541,4.22467150522541,,0,0,0,0,0,0
4303,2016-09-21 10:00:00+00:00,1.6162243901081008,3.212395228870843,3.212395228870843,,0,0,1,0,0,0
4304,2016-09-21 14:00:00+00:00,0.879542294097004,2.3029456000956694,2.3029456000956694,,0,1,1,0,0,0
4305,2016-09-21 18:00:00+00:00,0.4602038853656516,1.8600130781042075,1.8600130781042075,1.8600130781042075,1,1,1,0,0,1
4306,2016-09-21 22:00:00+00:00,0.48107763018741656,1.9529662598717747,1.9529662598717747,1.9529662598717747,1,1,1,0,0,1
4307,2016-09-22 02:00:00+00:00,0.4243040047614728,1.9647698326332443,1.9647698326332443,1.9647698326332443,1,1,1,0,0,1
4308,2016-09-22 06:00:00+00:00,0.4530302289590477,2.0690911928167095,2.0690911928167095,,1,1,1,0,0,0
4309,2016-09-22 10:00:00+00:00,1.4647267204001577,1.4647267204001577,1.4647267204001577,1.4647267204001577,0,0,1,0,0,1
4310,2016-09-22 14:00:00+00:00,1.539089362502831,1.539089362502831,1.539089362502831,1.539089362502831,0,0,1,0,0,1
4311,2016-09-22 18:00:00+00:00,1.5038224571308043,1.5038224571308043,1.5038224571308043,1.5038224571308043,0,0,1,0,0,1
4312,2016-09-22 22:00:00+00:00,1.9155864368298985,1.9155864368298985,1.9155864368298985,1.9155864368298985,0,0,1,0,0,1
4313,2016-09-23 02:00:00+00:00,1.9923421376740122,1.9923421376740122,1.9923421376740122,1.9923421376740122,0,0,1,0,0,1
4314,2016-09-23 06:00:00+00:00,1.5079313443397058,1.5079313443397058,1.5079313443397058,1.5079313443397058,0,0,1,0,0,1
4315,2016-09-23 10:00:00+00:00,1.2741803234125555,1.2741803234125555,1.2741803234125555,1.2741803234125555,0,0,1,0,0,1
4316,2016-09-23 14:00:00+00:00,1.6563899127625432,1.6563899127625432,1.6563899127625432,1.6563899127625432,0,0,1,0,0,1
4317,2016-09-23 18:00:00+00:00,1.814324849638509,1.814324849638509,1.814324849638509,1.814324849638509,0,0,1,0,0,1
4318,2016-09-25 18:00:00+00:00,1.5903800122295413,1.5903800122295413,1.5903800122295413,1.5903800122295413,0,0,1,0,0,1
4319,2016-09-25 22:00:00+00:00,2.302261235022345,2.302261235022345,2.302261235022345,,0,0,0,0,0,0
4320,2016-09-26 02:00:00+00:00,2.1733042099255697,2.1733042099255697,2.1733042099255697,,0,0,0,0,0,0
4321,2016-09-26 06:00:00+00:00,1.7923978851770066,1.7923978851770066,1.7923978851770066,1.7923978851770066,0,0,1,0,0,1
4322,2016-09-26 10:00:00+00:00,1.1473965988982064,1.1473965988982064,1.1473965988982064,1.1473965988982064,0,0,1,0,0,1
4323,2016-09-26 14:00:00+00:00,1.8371736851475633,1.8371736851475633,1.8371736851475633,1.8371736851475633,0,0,1,0,0,1
4324,2016-09-26 18:00:00+00:00,1.7236919538979822,1.7236919538979822,1.7236919538979822,1.7236919538979822,0,0,1,0,0,1
4325,2016-09-26 22:00:00+00:00,2.2411184314442516,2.2411184314442516,2.2411184314442516,,0,0,0,0,0,0
4326,2016-09-27 02:00:00+00:00,2.5446509265774733,2.5446509265774733,2.5446509265774733,,0,0,0,0,0,0
4327,2016-09-27 06:00:00+00:00,2.012915610848209,2.012915610848209,2.012915610848209,,0,0,0,0,0,0
4328,2016-09-27 10:00:00+00:00,3.783885526006734,3.783885526006734,3.783885526006734,,0,0,0,0,0,0
4329,2016-09-27 14:00:00+00:00,3.701498138276701,3.701498138276701,3.701498138276701,,0,0,0,0,0,0
4330,2016-09-27 18:00:00+00:00,3.971759828665963,3.971759828665963,3.971759828665963,,0,0,0,0,0,0
4331,2016-09-27 22:00:00+00:00,4.517462168034082,4.517462168034082,4.517462168034082,,0,0,0,0,0,0
4332,2016-09-28 02:00:00+00:00,4.837769448329525,4.837769448329525,4.837769448329525,,0,0,0,0,0,0
4333,2016-09-28 06:00:00+00:00,4.657090754985204,4.657090754985204,4.657090754985204,,0,0,0,0,0,0
4334,2016-09-28 10:00:00+00:00,5.59174153288674,5.59174153288674,5.59174153288674,,0,0,0,0,0,0
4335,2016-09-28 14:00:00+00:00,5.131315479401331,5.131315479401331,5.131315479401331,,0,0,0,0,0,0
4336,2016-09-28 18:00:00+00:00,5.217648615576096,5.217648615576096,5.217648615576096,,0,0,0,0,0,0
4337,2016-09-28 22:00:00+00:00,4.788786205554885,4.788786205554885,4.788786205554885,,0,0,0,0,0,0
4338,2016-09-29 02:00:00+00:00,5.585797654359722,5.585797654359722,5.585797654359722,,0,0,0,0,0,0
4339,2016-09-29 06:00:00+00:00,5.962517851368892,5.962517851368892,5.962517851368892,,0,0,0,0,0,0
4340,2016-09-29 10:00:00+00:00,5.965222847025213,5.965222847025213,5.965222847025213,,0,0,0,0,0,0
4341,2016-09-29 14:00:00+00:00,4.983373772397854,4.983373772397854,4.983373772397854,,0,0,0,0,0,0
4342,2016-09-29 18:00:00+00:00,5.058268252679722,5.058268252679722,5.058268252679722,,0,0,0,0,0,0
4343,2016-09-29 22:00:00+00:00,4.589383872059116,4.589383872059116,4.589383872059116,,0,0,0,0,0,0
4344,2016-09-30 02:00:00+00:00,,,,,0,0,0,0,0,0
4345,2016-09-30 06:00:00+00:00,,,,,0,0,0,0,0,0
4346,2016-09-30 10:00:00+00:00,,,,,0,0,0,0,0,0
4347,2016-09-30 14:00:00+00:00,,,,,0,0,0,0,0,0
4348,2016-09-30 18:00:00+00:00,,,,,0,0,0,0,0,0
4349,2016-10-02 18:00:00+00:00,,,,,0,0,0,0,0,0
4350,2016-10-02 22:00:00+00:00,,,,,0,0,0,0,0,0
4351,2016-10-03 02:00:00+00:00,,,,,0,0,0,0,0,0
4352,2016-10-03 06:00:00+00:00,,,,,0,0,0,0,0,0
4353,2016-10-03 10:00:00+00:00,,,,,0,0,0,0,0,0
4354,2016-10-03 14:00:00+00:00,,,,,0,0,0,0,0,0
4355,2016-10-03 18:00:00+00:00,,,,,0,0,0,0,0,0
4356,2016-10-03 22:00:00+00:00,,,,,0,0,0,0,0,0
4357,2016-10-04 02:00:00+00:00,,,,,0,0,0,0,0,0
4358,2016-10-04 06:00:00+00:00,,,,,0,0,0,0,0,0
4359,2016-10-04 10:00:00+00:00,3.4114221831495275,3.4114221831495275,3.4114221831495275,,0,0,0,0,0,0
4360,2016-10-04 14:00:00+00:00,5.109519270612952,5.109519270612952,5.109519270612952,,0,0,0,0,0,0
4361,2016-10-04 18:00:00+00:00,5.427109240026561,5.427109240026561,5.427109240026561,,0,0,0,0,0,0
4362,2016-10-04 22:00:00+00:00,4.753574022363761,4.753574022363761,4.753574022363761,,0,0,0,0,0,0
4363,2016-10-05 02:00:00+00:00,5.131471375155623,5.131471375155623,5.131471375155623,,0,0,0,0,0,0
4364,2016-10-05 06:00:00+00:00,5.005419756359939,5.005419756359939,5.005419756359939,,0,0,0,0,0,0
4365,2016-10-05 10:00:00+00:00,5.480922763808182,5.480922763808182,5.480922763808182,,0,0,0,0,0,0
