row_idx,timestamp,active_ob_count,fresh_ob_count,nearest_active_distance_atr,nearest_fresh_distance_atr,best_active_monitorability_score,best_fresh_monitorability_score,top_k_active_ids_by_monitorability,top_k_fresh_ids_by_monitorability,active_bull_count,active_bear_count,fresh_bull_count,fresh_bear_count,nearest_monitorable_bull_ob_distance_atr,nearest_monitorable_bear_ob_distance_atr,best_bull_ob_score,best_bear_ob_score,any_monitorable_ob_within_1atr,any_monitorable_ob_within_2atr
13895,2022-11-30 03:00:00+00:00,2,2,1.3575547100687717,1.3575547100687717,0.5541625825262337,0.5541625825262337,"274,273","274,273",1,1,1,1,5.73211595621417,1.3575547100687717,0.4925665468905308,0.5541625825262337,0,1
13896,2022-11-30 07:00:00+00:00,2,2,0.6598123856985383,0.6598123856985383,0.5959468903532198,0.5959468903532198,"274,273","274,273",1,1,1,1,6.261824133266846,0.6598123856985383,0.48872601465461196,0.5959468903532198,1,1
13897,2022-11-30 11:00:00+00:00,2,1,0.8466516284691834,5.897903581102045,0.5429505322203344,0.4894154478979751,"274,273",273,1,1,1,0,5.897903581102045,0.8466516284691834,0.4894154478979751,0.5429505322203344,1,1
13898,2022-11-30 15:00:00+00:00,2,1,0.4129449819745706,5.874737683083981,0.538910363677063,0.4884153287666547,"274,273",273,1,1,1,0,5.874737683083981,0.4129449819745706,0.4884153287666547,0.538910363677063,1,1
13899,2022-11-30 19:00:00+00:00,1,1,6.592412722388671,6.592412722388671,0.4838600215255361,0.4838600215255361,273,273,1,0,1,0,6.592412722388671,,0.4838600215255361,,0,0
13900,2022-11-30 23:00:00+00:00,1,1,7.023916445530122,7.023916445530122,0.4809754936432955,0.4809754936432955,273,273,1,0,1,0,7.023916445530122,,0.4809754936432955,,0,0
13901,2022-12-01 03:00:00+00:00,1,1,7.941845142672141,7.941845142672141,0.4766671975080896,0.4766671975080896,273,273,1,0,1,0,7.941845142672141,,0.4766671975080896,,0,0
13902,2022-12-01 07:00:00+00:00,1,1,7.299884235115207,7.299884235115207,0.4777234735189557,0.4777234735189557,273,273,1,0,1,0,7.299884235115207,,0.4777234735189557,,0,0
13903,2022-12-01 11:00:00+00:00,1,1,8.819646616853403,8.819646616853403,0.4719590324275931,0.4719590324275931,273,273,1,0,1,0,8.819646616853403,,0.4719590324275931,,0,0
13904,2022-12-01 15:00:00+00:00,1,1,8.816566051173641,8.816566051173641,0.47086761661936616,0.47086761661936616,273,273,1,0,1,0,8.816566051173641,,0.47086761661936616,,0,0
13905,2022-12-01 19:00:00+00:00,1,1,9.426687265393628,9.426687265393628,0.46828111228283353,0.46828111228283353,273,273,1,0,1,0,9.426687265393628,,0.46828111228283353,,0,0
13906,2022-12-01 23:00:00+00:00,1,1,8.988356620282433,8.988356620282433,0.46823998653692933,0.46823998653692933,273,273,1,0,1,0,8.988356620282433,,0.46823998653692933,,0,0
13907,2022-12-02 03:00:00+00:00,1,1,9.438599583556178,9.438599583556178,0.46606987559279556,0.46606987559279556,273,273,1,0,1,0,9.438599583556178,,0.46606987559279556,,0,0
13908,2022-12-02 07:00:00+00:00,1,1,9.960389595090735,9.960389595090735,0.4638418109385991,0.4638418109385991,273,273,1,0,1,0,9.960389595090735,,0.4638418109385991,,0,0
13909,2022-12-02 11:00:00+00:00,1,1,7.560127652992144,7.560127652992144,0.46915217310367696,0.46915217310367696,273,273,1,0,1,0,7.560127652992144,,0.46915217310367696,,0,0
13910,2022-12-02 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13911,2022-12-02 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13912,2022-12-04 23:00:00+00:00,1,1,0.6394137813373475,0.6394137813373475,0.6854750296153475,0.6854750296153475,275,275,1,0,1,0,0.6394137813373475,,0.6854750296153475,,1,1
13913,2022-12-05 03:00:00+00:00,1,1,0.2907394890053042,0.2907394890053042,0.6685628355103109,0.6685628355103109,275,275,1,0,1,0,0.2907394890053042,,0.6685628355103109,,1,1
13914,2022-12-05 07:00:00+00:00,1,0,0.0,,0.6322073938721775,,275,,1,0,0,0,0.0,,0.6322073938721775,,1,1
13915,2022-12-05 11:00:00+00:00,1,0,0.0,,0.579953755083614,,275,,1,0,0,0,0.0,,0.579953755083614,,1,1
13916,2022-12-05 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13917,2022-12-06 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13918,2022-12-06 07:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13919,2022-12-06 11:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13920,2022-12-06 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13921,2022-12-06 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13922,2022-12-06 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13923,2022-12-07 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13924,2022-12-07 07:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13925,2022-12-07 11:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13926,2022-12-07 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13927,2022-12-07 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13928,2022-12-07 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13929,2022-12-08 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13930,2022-12-08 07:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13931,2022-12-08 11:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13932,2022-12-08 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13933,2022-12-08 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13934,2022-12-08 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13935,2022-12-09 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13936,2022-12-09 07:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13937,2022-12-09 11:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13938,2022-12-09 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13939,2022-12-09 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13940,2022-12-11 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13941,2022-12-12 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13942,2022-12-12 07:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13943,2022-12-12 11:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13944,2022-12-12 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13945,2022-12-12 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13946,2022-12-12 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13947,2022-12-13 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13948,2022-12-13 07:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13949,2022-12-13 11:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13950,2022-12-13 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13951,2022-12-13 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13952,2022-12-13 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13953,2022-12-14 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13954,2022-12-14 07:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13955,2022-12-14 11:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13956,2022-12-14 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13957,2022-12-14 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13958,2022-12-14 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13959,2022-12-15 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13960,2022-12-15 07:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13961,2022-12-15 11:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13962,2022-12-15 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13963,2022-12-15 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13964,2022-12-15 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13965,2022-12-16 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13966,2022-12-16 07:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13967,2022-12-16 11:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13968,2022-12-16 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13969,2022-12-16 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13970,2022-12-18 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13971,2022-12-19 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13972,2022-12-19 07:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13973,2022-12-19 11:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13974,2022-12-19 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13975,2022-12-19 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13976,2022-12-19 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13977,2022-12-20 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13978,2022-12-20 07:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13979,2022-12-20 11:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13980,2022-12-20 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13981,2022-12-20 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13982,2022-12-20 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13983,2022-12-21 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13984,2022-12-21 07:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13985,2022-12-21 11:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13986,2022-12-21 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13987,2022-12-21 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13988,2022-12-21 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13989,2022-12-22 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13990,2022-12-22 07:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13991,2022-12-22 11:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13992,2022-12-22 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13993,2022-12-22 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13994,2022-12-22 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13995,2022-12-23 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13996,2022-12-23 07:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13997,2022-12-23 11:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13998,2022-12-23 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
13999,2022-12-23 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14000,2022-12-26 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14001,2022-12-27 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14002,2022-12-27 07:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14003,2022-12-27 11:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14004,2022-12-27 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14005,2022-12-27 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14006,2022-12-27 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14007,2022-12-28 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14008,2022-12-28 07:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14009,2022-12-28 11:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14010,2022-12-28 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14011,2022-12-28 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14012,2022-12-28 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14013,2022-12-29 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14014,2022-12-29 07:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14015,2022-12-29 11:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14016,2022-12-29 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14017,2022-12-29 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14018,2022-12-29 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14019,2022-12-30 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14020,2022-12-30 07:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14021,2022-12-30 11:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14022,2022-12-30 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14023,2022-12-30 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14024,2023-01-02 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14025,2023-01-03 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14026,2023-01-03 07:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14027,2023-01-03 11:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14028,2023-01-03 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14029,2023-01-03 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14030,2023-01-03 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14031,2023-01-04 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14032,2023-01-04 07:00:00+00:00,1,1,1.4018808704893548,1.4018808704893548,0.6349004218246408,0.6349004218246408,276,276,1,0,1,0,1.4018808704893548,,0.6349004218246408,,0,1
14033,2023-01-04 11:00:00+00:00,1,1,1.2075114902481914,1.2075114902481914,0.6192922735545142,0.6192922735545142,276,276,1,0,1,0,1.2075114902481914,,0.6192922735545142,,0,1
14034,2023-01-04 15:00:00+00:00,1,1,0.5065849219711945,0.5065849219711945,0.6476460969955347,0.6476460969955347,276,276,1,0,1,0,0.5065849219711945,,0.6476460969955347,,1,1
14035,2023-01-04 19:00:00+00:00,1,1,0.9574651374462787,0.9574651374462787,0.5855037803773134,0.5855037803773134,276,276,1,0,1,0,0.9574651374462787,,0.5855037803773134,,1,1
14036,2023-01-04 23:00:00+00:00,1,1,1.2244856909479458,1.2244856909479458,0.5466447984977427,0.5466447984977427,276,276,1,0,1,0,1.2244856909479458,,0.5466447984977427,,0,1
14037,2023-01-05 03:00:00+00:00,1,1,0.602952133587401,0.602952133587401,0.5670639988128932,0.5670639988128932,276,276,1,0,1,0,0.602952133587401,,0.5670639988128932,,1,1
14038,2023-01-05 07:00:00+00:00,1,0,0.41822626191128687,,0.529571549856307,,276,,1,0,0,0,0.41822626191128687,,0.529571549856307,,1,1
14039,2023-01-05 11:00:00+00:00,1,0,0.0,,0.5524867629357402,,276,,1,0,0,0,0.0,,0.5524867629357402,,1,1
14040,2023-01-05 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14041,2023-01-05 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14042,2023-01-05 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14043,2023-01-06 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14044,2023-01-06 07:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14045,2023-01-06 11:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14046,2023-01-06 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14047,2023-01-06 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14048,2023-01-08 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14049,2023-01-09 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14050,2023-01-09 07:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14051,2023-01-09 11:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14052,2023-01-09 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14053,2023-01-09 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14054,2023-01-09 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14055,2023-01-10 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14056,2023-01-10 07:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14057,2023-01-10 11:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14058,2023-01-10 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14059,2023-01-10 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14060,2023-01-10 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14061,2023-01-11 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14062,2023-01-11 07:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14063,2023-01-11 11:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14064,2023-01-11 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14065,2023-01-11 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14066,2023-01-11 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14067,2023-01-12 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14068,2023-01-12 07:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14069,2023-01-12 11:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14070,2023-01-12 15:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14071,2023-01-12 19:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14072,2023-01-12 23:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14073,2023-01-13 03:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
14074,2023-01-13 07:00:00+00:00,1,1,0.7780364387303638,0.7780364387303638,0.7204498913862224,0.7204498913862224,277,277,1,0,1,0,0.7780364387303638,,0.7204498913862224,,1,1
14075,2023-01-13 11:00:00+00:00,1,0,1.240802654317513,,0.5483064344692467,,277,,1,0,0,0,1.240802654317513,,0.5483064344692467,,0,1
14076,2023-01-13 15:00:00+00:00,1,0,1.9417477562036891,,0.4690547394693585,,277,,1,0,0,0,1.9417477562036891,,0.4690547394693585,,0,1
14077,2023-01-13 19:00:00+00:00,1,0,2.102164650354314,,0.45740649576905656,,277,,1,0,0,0,2.102164650354314,,0.45740649576905656,,0,0
14078,2023-01-15 23:00:00+00:00,1,0,2.849223099690072,,0.43490413030785546,,277,,1,0,0,0,2.849223099690072,,0.43490413030785546,,0,0
14079,2023-01-16 03:00:00+00:00,1,0,1.6103439991768556,,0.45923793586724093,,277,,1,0,0,0,1.6103439991768556,,0.45923793586724093,,0,1
14080,2023-01-16 07:00:00+00:00,1,0,1.632001908461941,,0.4523097790395223,,277,,1,0,0,0,1.632001908461941,,0.4523097790395223,,0,1
14081,2023-01-16 11:00:00+00:00,1,0,1.6338207809760865,,0.4464359242882956,,277,,1,0,0,0,1.6338207809760865,,0.4464359242882956,,0,1
14082,2023-01-16 15:00:00+00:00,1,0,1.6257830609531423,,0.4412321004956402,,277,,1,0,0,0,1.6257830609531423,,0.4412321004956402,,0,1
14083,2023-01-16 19:00:00+00:00,1,0,1.8419919922226615,,0.4287914166824872,,277,,1,0,0,0,1.8419919922226615,,0.4287914166824872,,0,1
14084,2023-01-16 23:00:00+00:00,1,0,1.3257152108420123,,0.443402176740575,,277,,1,0,0,0,1.3257152108420123,,0.443402176740575,,0,1
14085,2023-01-17 03:00:00+00:00,1,0,0.9789647714359202,,0.4575861473598398,,277,,1,0,0,0,0.9789647714359202,,0.4575861473598398,,1,1
14086,2023-01-17 07:00:00+00:00,1,0,0.8765808708171948,,0.46007892730594335,,277,,1,0,0,0,0.8765808708171948,,0.46007892730594335,,1,1
14087,2023-01-17 11:00:00+00:00,1,0,1.6607459646869622,,0.41665472953681126,,277,,1,0,0,0,1.6607459646869622,,0.41665472953681126,,0,1
14088,2023-01-17 15:00:00+00:00,1,0,0.788682109175154,,0.4585269312050365,,277,,1,0,0,0,0.788682109175154,,0.4585269312050365,,1,1
14089,2023-01-17 19:00:00+00:00,1,0,1.1295012707818066,,0.4324334604541138,,277,,1,0,0,0,1.1295012707818066,,0.4324334604541138,,0,1
14090,2023-01-17 23:00:00+00:00,1,0,0.6418606566494338,,0.46377846366034714,,277,,1,0,0,0,0.6418606566494338,,0.46377846366034714,,1,1
14091,2023-01-18 03:00:00+00:00,1,0,0.5189303558890841,,0.4727691915185964,,277,,1,0,0,0,0.5189303558890841,,0.4727691915185964,,1,1
14092,2023-01-18 07:00:00+00:00,1,0,1.704884629371602,,0.39745264886932075,,277,,1,0,0,0,1.704884629371602,,0.39745264886932075,,0,1
14093,2023-01-18 11:00:00+00:00,1,0,2.4011861617440946,,0.3755489734381392,,277,,1,0,0,0,2.4011861617440946,,0.3755489734381392,,0,0
14094,2023-01-18 15:00:00+00:00,1,0,0.6458064780626489,,0.4511255098349318,,277,,1,0,0,0,0.6458064780626489,,0.4511255098349318,,1,1
14095,2023-01-18 19:00:00+00:00,1,0,0.6027855551622896,,0.4525342783791839,,277,,1,0,0,0,0.6027855551622896,,0.4525342783791839,,1,1
14096,2023-01-18 23:00:00+00:00,1,0,0.9114012218675248,,0.42482567180604147,,277,,1,0,0,0,0.9114012218675248,,0.42482567180604147,,1,1
14097,2023-01-19 03:00:00+00:00,1,0,1.106041013675709,,0.4103498663941678,,277,,1,0,0,0,1.106041013675709,,0.4103498663941678,,0,1
14098,2023-01-19 07:00:00+00:00,1,0,1.2012224854668263,,0.40295817340704865,,277,,1,0,0,0,1.2012224854668263,,0.40295817340704865,,0,1
14099,2023-01-19 11:00:00+00:00,1,0,2.0062687694709482,,0.3704077441665766,,277,,1,0,0,0,2.0062687694709482,,0.3704077441665766,,0,0
14100,2023-01-19 15:00:00+00:00,1,0,2.7820887847472466,,0.3513279508026066,,277,,1,0,0,0,2.7820887847472466,,0.3513279508026066,,0,0
14101,2023-01-19 19:00:00+00:00,1,0,3.4747575736637453,,0.3391838213207262,,277,,1,0,0,0,3.4747575736637453,,0.3391838213207262,,0,0
14102,2023-01-19 23:00:00+00:00,1,0,3.3254759346309175,,0.3393032701227834,,277,,1,0,0,0,3.3254759346309175,,0.3393032701227834,,0,0
14103,2023-01-20 03:00:00+00:00,1,0,3.04704054159261,,0.341568729771367,,277,,1,0,0,0,3.04704054159261,,0.341568729771367,,0,0
14104,2023-01-20 07:00:00+00:00,1,0,3.3698709550636132,,0.3353866167010542,,277,,1,0,0,0,3.3698709550636132,,0.3353866167010542,,0,0
14105,2023-01-20 11:00:00+00:00,1,0,2.8239495730418205,,0.3420230798052998,,277,,1,0,0,0,2.8239495730418205,,0.3420230798052998,,0,0
14106,2023-01-20 15:00:00+00:00,1,0,3.3113342201540843,,0.33318403599495794,,277,,1,0,0,0,3.3113342201540843,,0.33318403599495794,,0,0
14107,2023-01-20 19:00:00+00:00,1,0,3.0273721384492713,,0.335902527947722,,277,,1,0,0,0,3.0273721384492713,,0.335902527947722,,0,0
14108,2023-01-22 23:00:00+00:00,1,0,3.6175142978917867,,0.32667299685271367,,277,,1,0,0,0,3.6175142978917867,,0.32667299685271367,,0,0
14109,2023-01-23 03:00:00+00:00,1,0,2.5845285247512577,,0.3410495305703879,,277,,1,0,0,0,2.5845285247512577,,0.3410495305703879,,0,0
14110,2023-01-23 07:00:00+00:00,1,0,2.95201791959829,,0.3334044638572665,,277,,1,0,0,0,2.95201791959829,,0.3334044638572665,,0,0
14111,2023-01-23 11:00:00+00:00,1,0,1.8594860200726069,,0.35647690223086725,,277,,1,0,0,0,1.8594860200726069,,0.35647690223086725,,0,1
14112,2023-01-23 15:00:00+00:00,1,0,2.8207538391297002,,0.33344296255310335,,277,,1,0,0,0,2.8207538391297002,,0.33344296255310335,,0,0
14113,2023-01-23 19:00:00+00:00,1,0,3.223220806835519,,0.32622570142414187,,277,,1,0,0,0,3.223220806835519,,0.32622570142414187,,0,0
14114,2023-01-23 23:00:00+00:00,1,0,3.661363567949391,,0.3197329276171549,,277,,1,0,0,0,3.661363567949391,,0.3197329276171549,,0,0
14115,2023-01-24 03:00:00+00:00,1,0,4.224792282197433,,0.31307090471115384,,277,,1,0,0,0,4.224792282197433,,0.31307090471115384,,0,0
14116,2023-01-24 07:00:00+00:00,1,0,4.148583743438697,,0.31294818664384705,,277,,1,0,0,0,4.148583743438697,,0.31294818664384705,,0,0
14117,2023-01-24 11:00:00+00:00,1,0,2.243121530642481,,0.3406913078074385,,277,,1,0,0,0,2.243121530642481,,0.3406913078074385,,0,0
14118,2023-01-24 15:00:00+00:00,1,0,3.3536099808653828,,0.3202851079411524,,277,,1,0,0,0,3.3536099808653828,,0.3202851079411524,,0,0
14119,2023-01-24 19:00:00+00:00,1,0,3.7300686348571594,,0.3150114543796122,,277,,1,0,0,0,3.7300686348571594,,0.3150114543796122,,0,0
14120,2023-01-24 23:00:00+00:00,1,0,3.6779216351142163,,0.3149352481362787,,277,,1,0,0,0,3.6779216351142163,,0.3149352481362787,,0,0
14121,2023-01-25 03:00:00+00:00,1,0,3.527504092957691,,0.31608134313089176,,277,,1,0,0,0,3.527504092957691,,0.31608134313089176,,0,0
14122,2023-01-25 07:00:00+00:00,1,0,2.715020798147026,,0.3275622408455956,,277,,1,0,0,0,2.715020798147026,,0.3275622408455956,,0,0
14123,2023-01-25 11:00:00+00:00,1,0,3.155074461832083,,0.31987202164755124,,277,,1,0,0,0,3.155074461832083,,0.31987202164755124,,0,0
14124,2023-01-25 15:00:00+00:00,1,0,3.973694273444435,,0.30943627606644397,,277,,1,0,0,0,3.973694273444435,,0.30943627606644397,,0,0
14125,2023-01-25 19:00:00+00:00,1,0,4.623912847309028,,0.30312085559495383,,277,,1,0,0,0,4.623912847309028,,0.30312085559495383,,0,0
14126,2023-01-25 23:00:00+00:00,1,0,4.654212445055561,,0.3024058712013832,,277,,1,0,0,0,4.654212445055561,,0.3024058712013832,,0,0
14127,2023-01-26 03:00:00+00:00,1,0,4.912615163245254,,0.3000225171128055,,277,,1,0,0,0,4.912615163245254,,0.3000225171128055,,0,0
