ob_variant_label,ob_side,ob_source_mode,ob_source_idx,ob_source_ts,ob_source_freeze_idx,ob_source_freeze_ts,ob_parent_bos_idx,ob_parent_displacement_idx,ob_activation_idx,ob_activation_ts,ob_source_to_activation_lag_bars,ob_parent_break_to_activation_lag_bars,ob_geometry_mode,ob_zone_low,ob_zone_high,ob_zone_height_atr,ob_source_body_frac,ob_source_range_frac,ob_prebreak_context_span_bars,ob_source_selection_reason,ob_source_tiebreak_reason
composite_source_freeze_plus_activation_best,-1,single_candle,14774,2023-06-27 18:00:00+00:00,14774,2023-06-27 18:00:00+00:00,14777,14777,14777,2023-06-28 06:00:00+00:00,3,0,body_to_extreme,1912.155,1915.74,0.4755849692890181,0.2945973496432099,0.7664062500000121,3,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,14793,2023-07-02 22:00:00+00:00,14793,2023-07-02 22:00:00+00:00,14796,14796,14796,2023-07-03 10:00:00+00:00,3,0,body_to_extreme,1916.02,1918.94,0.3778083434709743,0.4450549450549653,0.2861635220125859,5,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,14824,2023-07-10 02:00:00+00:00,14824,2023-07-10 02:00:00+00:00,14831,14831,14831,2023-07-11 06:00:00+00:00,7,0,body_to_extreme,1919.64,1924.96,0.7760506159138643,0.7887788778877913,0.3482758620689651,8,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,-1,single_candle,14885,2023-07-24 06:00:00+00:00,14885,2023-07-24 06:00:00+00:00,14888,14888,14888,2023-07-24 18:00:00+00:00,3,0,body_to_extreme,1960.09,1966.165,0.9129881157901895,0.6563448694596282,0.7415578568212414,7,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,-1,single_candle,14896,2023-07-26 02:00:00+00:00,14896,2023-07-26 02:00:00+00:00,14904,14904,14904,2023-07-27 10:00:00+00:00,8,0,body_to_extreme,1963.79,1965.1,0.1358638309608115,0.41935483870970897,0.14027149321266716,8,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,-1,single_candle,14955,2023-08-08 22:00:00+00:00,14955,2023-08-08 22:00:00+00:00,14959,14959,14959,2023-08-09 14:00:00+00:00,4,0,body_to_extreme,1924.92,1929.1,0.6261062014515488,0.556237218813926,0.3516720604099103,7,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,-1,single_candle,14961,2023-08-09 22:00:00+00:00,14961,2023-08-09 22:00:00+00:00,14965,14965,14965,2023-08-10 14:00:00+00:00,4,0,body_to_extreme,1914.87,1918.96,0.611752036728304,0.7591240875912462,0.25591531755916197,5,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,-1,single_candle,14974,2023-08-14 02:00:00+00:00,14974,2023-08-14 02:00:00+00:00,14976,14976,14976,2023-08-14 10:00:00+00:00,2,0,body_to_extreme,1911.53,1914.61,0.4962929023373375,0.32592592592591385,0.6596091205211545,3,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,-1,single_candle,14986,2023-08-16 02:00:00+00:00,14986,2023-08-16 02:00:00+00:00,14990,14990,14990,2023-08-16 18:00:00+00:00,4,0,body_to_extreme,1902.7,1905.43,0.4372395134154975,0.811447811447755,0.19386422976501277,8,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,-1,single_candle,14992,2023-08-17 02:00:00+00:00,14992,2023-08-17 02:00:00+00:00,14995,14995,14995,2023-08-17 14:00:00+00:00,3,0,body_to_extreme,1892.66,1893.96,0.20127178143618554,0.4263157894736351,0.1370851370851424,4,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,15012,2023-08-22 10:00:00+00:00,15012,2023-08-22 10:00:00+00:00,15018,15018,15018,2023-08-23 10:00:00+00:00,6,0,body_to_extreme,1889.13,1902.815,1.9954875195125137,0.8080052066384732,0.9409063074096663,6,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,15042,2023-08-29 10:00:00+00:00,15042,2023-08-29 10:00:00+00:00,15043,15043,15043,2023-08-29 14:00:00+00:00,1,0,body_to_extreme,1914.43,1924.34,1.5289084589161175,0.33768844221104366,0.8562822719449346,6,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,-1,single_candle,15063,2023-09-03 22:00:00+00:00,15063,2023-09-03 22:00:00+00:00,15071,15071,15071,2023-09-05 06:00:00+00:00,8,0,body_to_extreme,1940.34,1944.095,0.7289317321749094,0.5735449735449647,0.4175872735307215,8,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,-1,single_candle,15076,2023-09-06 02:00:00+00:00,15076,2023-09-06 02:00:00+00:00,15079,15079,15079,2023-09-06 14:00:00+00:00,3,0,body_to_extreme,1924.87,1928.47,0.6391881367403492,0.8235294117647518,0.5074626865671574,4,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,-1,single_candle,15172,2023-09-28 02:00:00+00:00,15172,2023-09-28 02:00:00+00:00,15175,15175,15175,2023-09-28 14:00:00+00:00,3,0,body_to_extreme,1874.095,1877.25,0.3946270747416001,0.8254189944134043,0.4297719087635004,5,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,-1,single_candle,15176,2023-09-28 18:00:00+00:00,15176,2023-09-28 18:00:00+00:00,15181,15181,15181,2023-09-29 14:00:00+00:00,5,0,body_to_extreme,1861.94,1867.37,0.6199875216711593,0.4761077324066143,0.25946798917943753,6,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,15216,2023-10-09 10:00:00+00:00,15216,2023-10-09 10:00:00+00:00,15218,15218,15218,2023-10-09 18:00:00+00:00,2,0,body_to_extreme,1844.21,1851.265,0.8264482541021795,0.749682337992398,0.6689332766680812,5,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,15220,2023-10-10 02:00:00+00:00,15220,2023-10-10 02:00:00+00:00,15227,15227,15227,2023-10-11 06:00:00+00:00,7,0,body_to_extreme,1859.875,1863.825,0.5410306513744386,0.6132368148914422,0.3892914653784226,8,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,15234,2023-10-12 10:00:00+00:00,15234,2023-10-12 10:00:00+00:00,15239,15239,15239,2023-10-13 06:00:00+00:00,5,0,body_to_extreme,1872.92,1881.015,1.154239694722947,0.5776600081532907,0.7124600638977596,5,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,15260,2023-10-18 18:00:00+00:00,15260,2023-10-18 18:00:00+00:00,15265,15265,15265,2023-10-19 14:00:00+00:00,5,0,body_to_extreme,1947.365,1954.07,0.6265050924514798,0.9206117989803245,0.281467814678146,7,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,-1,single_candle,15344,2023-11-07 15:00:00+00:00,15344,2023-11-07 15:00:00+00:00,15350,15350,15350,2023-11-08 15:00:00+00:00,6,0,body_to_extreme,1960.45,1969.87,1.3622910871291112,0.9438320209973898,0.66468946266573,7,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,-1,single_candle,15355,2023-11-09 11:00:00+00:00,15355,2023-11-09 11:00:00+00:00,15361,15361,15361,2023-11-10 11:00:00+00:00,6,0,body_to_extreme,1947.095,1958.955,1.658010908057072,0.7911931818181769,0.6630562750176592,7,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,15379,2023-11-15 11:00:00+00:00,15379,2023-11-15 11:00:00+00:00,15385,15385,15385,2023-11-16 11:00:00+00:00,6,0,body_to_extreme,1955.48,1973.185,2.1289421982515986,0.7846578089746761,1.0,6,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,15387,2023-11-16 19:00:00+00:00,15387,2023-11-16 19:00:00+00:00,15390,15390,15390,2023-11-17 07:00:00+00:00,3,0,body_to_extreme,1980.71,1984.255,0.4522255721602378,0.7632978723404589,0.4250989259468603,4,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,-1,single_candle,15490,2023-12-12 03:00:00+00:00,15490,2023-12-12 03:00:00+00:00,15496,15496,15496,2023-12-13 03:00:00+00:00,6,0,body_to_extreme,1982.34,1988.865,0.7269281242765794,0.8297074268567146,0.34188253398306867,8,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,-1,single_candle,15609,2024-01-10 23:00:00+00:00,15609,2024-01-10 23:00:00+00:00,15613,15613,15613,2024-01-11 15:00:00+00:00,4,0,body_to_extreme,2024.99,2032.005,0.7124426789247891,0.6540317022742687,0.3072199872962145,5,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,-1,single_candle,15632,2024-01-16 19:00:00+00:00,15632,2024-01-16 19:00:00+00:00,15634,15636,15636,2024-01-17 11:00:00+00:00,4,2,body_to_extreme,2025.165,2030.22,0.5152336455426866,0.6423076923077147,0.29238122012932743,3,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,-1,single_candle,15635,2024-01-17 07:00:00+00:00,15635,2024-01-17 07:00:00+00:00,15637,15637,15637,2024-01-17 15:00:00+00:00,2,0,body_to_extreme,2019.37,2028.41,0.9050726567785343,0.6457934990439852,0.5919637804187962,3,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,15678,2024-01-26 11:00:00+00:00,15678,2024-01-26 11:00:00+00:00,15682,15682,15682,2024-01-29 03:00:00+00:00,4,0,body_to_extreme,2018.81,2023.52,0.6644442215885003,0.3864881314668166,0.6458333333333434,4,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,15684,2024-01-29 11:00:00+00:00,15684,2024-01-29 11:00:00+00:00,15690,15690,15690,2024-01-30 11:00:00+00:00,6,0,body_to_extreme,2021.67,2027.545,0.7087518464060396,0.16975211797930115,0.7999497991967907,6,frozen_earliest_opposing_prebreak_context,earliest_opposing_fallback
composite_source_freeze_plus_activation_best,1,single_candle,15691,2024-01-30 15:00:00+00:00,15691,2024-01-30 15:00:00+00:00,15696,15696,15696,2024-01-31 11:00:00+00:00,5,0,body_to_extreme,2029.13,2046.655,1.9860931198365601,0.7167315175097271,0.9882081517559591,6,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,-1,single_candle,15745,2024-02-12 15:00:00+00:00,15745,2024-02-12 15:00:00+00:00,15750,15750,15750,2024-02-13 11:00:00+00:00,5,0,body_to_extreme,2015.003,2021.645,0.7397461191239338,0.6775257731958851,0.601736972704713,5,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,15766,2024-02-16 03:00:00+00:00,15766,2024-02-16 03:00:00+00:00,15771,15771,15771,2024-02-18 23:00:00+00:00,5,0,body_to_extreme,2002.79,2004.585,0.23141269553466245,0.36384976525824003,0.10612855007474419,8,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,15773,2024-02-19 07:00:00+00:00,15773,2024-02-19 07:00:00+00:00,15779,15779,15779,2024-02-20 07:00:00+00:00,6,0,body_to_extreme,2018.245,2021.555,0.5228646856071377,0.5321576763485409,0.49410558687853506,6,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,15824,2024-02-29 19:00:00+00:00,15824,2024-02-29 19:00:00+00:00,15827,15829,15829,2024-03-01 15:00:00+00:00,5,2,body_to_extreme,2042.945,2046.34,0.345622746091097,0.5275689223057678,0.5099041533546308,4,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,15830,2024-03-01 19:00:00+00:00,15830,2024-03-01 19:00:00+00:00,15834,15834,15834,2024-03-04 11:00:00+00:00,4,0,body_to_extreme,2082.87,2085.715,0.3017530402583598,0.7003841229193309,0.09504685408300398,5,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,15842,2024-03-05 19:00:00+00:00,15842,2024-03-05 19:00:00+00:00,15846,15846,15846,2024-03-06 11:00:00+00:00,4,0,body_to_extreme,2127.115,2130.795,0.3428441860207579,0.37735849056602994,0.36823191183518317,6,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,15855,2024-03-07 23:00:00+00:00,15855,2024-03-07 23:00:00+00:00,15857,15857,15857,2024-03-08 07:00:00+00:00,2,0,body_to_extreme,2155.045,2158.96,0.37199716357641605,0.4123112659698176,0.5109792284866435,5,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,15960,2024-04-03 06:00:00+00:00,15960,2024-04-03 06:00:00+00:00,15962,15962,15962,2024-04-03 14:00:00+00:00,2,0,body_to_extreme,2267.705,2286.055,1.253855419016908,0.7595212187159931,0.799304196564479,4,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,15979,2024-04-08 10:00:00+00:00,15979,2024-04-08 10:00:00+00:00,15984,15984,15984,2024-04-09 06:00:00+00:00,5,0,body_to_extreme,2322.7,2337.585,0.9048664533947547,0.4861509073543367,0.5919434628975281,7,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,15991,2024-04-10 10:00:00+00:00,15991,2024-04-10 10:00:00+00:00,15999,15999,15999,2024-04-11 18:00:00+00:00,8,0,body_to_extreme,2319.31,2347.69,1.6443094067546458,0.43555555555556363,0.8285113098369283,8,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,16110,2024-05-08 06:00:00+00:00,16110,2024-05-08 06:00:00+00:00,16118,16118,16118,2024-05-09 14:00:00+00:00,8,0,body_to_extreme,2303.725,2317.8,1.1404050053474784,0.4510443864229919,0.5968056096610876,8,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,16141,2024-05-15 10:00:00+00:00,16141,2024-05-15 10:00:00+00:00,16142,16142,16142,2024-05-15 14:00:00+00:00,1,0,body_to_extreme,2351.88,2369.315,1.260412145605395,0.4084739545121172,0.6341747121088745,8,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,16146,2024-05-16 06:00:00+00:00,16146,2024-05-16 06:00:00+00:00,16153,16153,16153,2024-05-17 10:00:00+00:00,7,0,body_to_extreme,2383.72,2390.27,0.5515080475893472,0.6158812136862194,0.32999573924159614,8,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,-1,single_candle,16165,2024-05-21 10:00:00+00:00,16165,2024-05-21 10:00:00+00:00,16172,16172,16172,2024-05-22 14:00:00+00:00,7,0,body_to_extreme,2416.385,2431.625,1.0048714951278104,0.6827153110047907,0.5739787161002313,8,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,16293,2024-06-19 18:00:00+00:00,16293,2024-06-19 18:00:00+00:00,16294,16297,16297,2024-06-20 10:00:00+00:00,4,3,body_to_extreme,2328.24,2330.23,0.19307474197813948,0.9752475247521655,0.17939609236238713,4,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,16346,2024-07-02 14:00:00+00:00,16346,2024-07-02 14:00:00+00:00,16350,16350,16350,2024-07-03 06:00:00+00:00,4,0,body_to_extreme,2321.0,2334.575,1.3776404643608473,0.6675712347354027,0.8260016811431744,5,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,16355,2024-07-04 02:00:00+00:00,16355,2024-07-04 02:00:00+00:00,16363,16363,16363,2024-07-05 10:00:00+00:00,8,0,body_to_extreme,2355.585,2361.995,0.6455192840897186,0.7524235645041204,0.3791348600508779,8,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,-1,single_candle,16413,2024-07-17 18:00:00+00:00,16413,2024-07-17 18:00:00+00:00,16419,16419,16419,2024-07-18 18:00:00+00:00,6,0,body_to_extreme,2452.555,2460.49,0.5867857227984916,0.6966480446927659,0.3815004262574512,6,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,-1,single_candle,16425,2024-07-19 18:00:00+00:00,16425,2024-07-19 18:00:00+00:00,16429,16429,16429,2024-07-22 10:00:00+00:00,4,0,body_to_extreme,2399.265,2400.89,0.1257131362080945,0.4402173913044613,0.16337402885681782,6,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,16478,2024-08-01 14:00:00+00:00,16478,2024-08-01 14:00:00+00:00,16481,16481,16481,2024-08-02 02:00:00+00:00,3,0,body_to_extreme,2435.815,2454.795,1.1396825031225275,0.5801584307808467,0.9698189134808753,3,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,16516,2024-08-11 22:00:00+00:00,16516,2024-08-11 22:00:00+00:00,16518,16518,16518,2024-08-12 06:00:00+00:00,2,0,body_to_extreme,2424.73,2428.235,0.2713297477341138,0.24132043255553565,0.6630188679245174,4,frozen_earliest_opposing_prebreak_context,earliest_opposing_fallback
composite_source_freeze_plus_activation_best,-1,single_candle,16613,2024-09-03 02:00:00+00:00,16613,2024-09-03 02:00:00+00:00,16615,16615,16615,2024-09-03 10:00:00+00:00,2,0,body_to_extreme,2493.815,2497.015,0.2935899191188692,0.2920847268673447,0.2702621271467145,3,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,16703,2024-09-24 02:00:00+00:00,16703,2024-09-24 02:00:00+00:00,16706,16706,16706,2024-09-24 14:00:00+00:00,3,0,body_to_extreme,2625.22,2629.145,0.3082579518011316,0.24339685723836707,0.8550600343053276,3,frozen_earliest_opposing_prebreak_context,earliest_opposing_fallback
composite_source_freeze_plus_activation_best,-1,single_candle,16725,2024-09-27 18:00:00+00:00,16725,2024-09-27 18:00:00+00:00,16729,16729,16729,2024-09-30 10:00:00+00:00,4,0,body_to_extreme,2645.335,2660.16,1.0900982927374754,0.7731343283581981,0.7036336904011811,5,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,16803,2024-10-16 18:00:00+00:00,16803,2024-10-16 18:00:00+00:00,16810,16810,16810,2024-10-17 22:00:00+00:00,7,0,body_to_extreme,2672.855,2675.325,0.2171309413910597,0.3714652956297574,0.12966666666666243,8,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,16820,2024-10-21 14:00:00+00:00,16820,2024-10-21 14:00:00+00:00,16826,16826,16826,2024-10-22 14:00:00+00:00,6,0,body_to_extreme,2716.97,2739.205,1.9483059498511435,0.7196986483492019,0.8097972366768298,7,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,16848,2024-10-28 06:00:00+00:00,16848,2024-10-28 06:00:00+00:00,16852,16852,16852,2024-10-28 22:00:00+00:00,4,0,body_to_extreme,2728.435,2738.47,0.8466868246871261,0.5559311616471806,0.7043290043290064,7,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,16853,2024-10-29 02:00:00+00:00,16853,2024-10-29 02:00:00+00:00,16856,16856,16856,2024-10-29 14:00:00+00:00,3,0,body_to_extreme,2748.735,2752.16,0.2854049236807953,0.23145071982278512,0.5046102263201875,3,frozen_earliest_opposing_prebreak_context,earliest_opposing_fallback
composite_source_freeze_plus_activation_best,-1,single_candle,16880,2024-11-04 11:00:00+00:00,16880,2024-11-04 11:00:00+00:00,16883,16883,16883,2024-11-04 23:00:00+00:00,3,0,body_to_extreme,2738.71,2748.28,0.8499809652577993,0.40180489901161104,0.7013261000602843,4,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,-1,single_candle,16912,2024-11-11 19:00:00+00:00,16912,2024-11-11 19:00:00+00:00,16914,16914,16914,2024-11-12 03:00:00+00:00,2,0,body_to_extreme,2619.095,2626.315,0.4318064258119044,0.04465902232955366,0.5024257125530602,3,frozen_earliest_opposing_prebreak_context,earliest_opposing_fallback
composite_source_freeze_plus_activation_best,-1,single_candle,16916,2024-11-12 11:00:00+00:00,16916,2024-11-12 11:00:00+00:00,16923,16923,16923,2024-11-13 15:00:00+00:00,7,0,body_to_extreme,2596.66,2617.085,1.2124632317335795,0.5612850419480326,0.8360992301112069,8,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,16938,2024-11-18 03:00:00+00:00,16938,2024-11-18 03:00:00+00:00,16940,16940,16940,2024-11-18 11:00:00+00:00,2,0,body_to_extreme,2580.51,2591.11,0.6321080090597445,0.3988235294117676,0.43433827286663235,3,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,16946,2024-11-19 11:00:00+00:00,16946,2024-11-19 11:00:00+00:00,16949,16949,16949,2024-11-19 23:00:00+00:00,3,0,body_to_extreme,2622.88,2635.22,0.8902912940770761,0.7045386233844284,0.898460707534425,3,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,16950,2024-11-20 03:00:00+00:00,16950,2024-11-20 03:00:00+00:00,16952,16952,16952,2024-11-20 11:00:00+00:00,2,0,body_to_extreme,2628.625,2640.24,0.8056390760869063,0.8465171192443696,0.549999999999999,3,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,17040,2024-12-11 03:00:00+00:00,17040,2024-12-11 03:00:00+00:00,17042,17042,17042,2024-12-11 11:00:00+00:00,2,0,body_to_extreme,2675.9,2699.09,1.6219398365569258,0.09687795648060442,0.9257313014538329,3,frozen_earliest_opposing_prebreak_context,earliest_opposing_fallback
composite_source_freeze_plus_activation_best,-1,single_candle,17067,2024-12-17 15:00:00+00:00,17067,2024-12-17 15:00:00+00:00,17074,17074,17074,2024-12-18 19:00:00+00:00,7,0,body_to_extreme,2636.86,2649.165,0.8905083576222327,0.8066871637202215,0.6953500801710344,8,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,17183,2025-01-16 03:00:00+00:00,17183,2025-01-16 03:00:00+00:00,17185,17185,17185,2025-01-16 11:00:00+00:00,2,0,body_to_extreme,2690.12,2697.64,0.6384011958318135,0.44606060606058623,0.44800434428455155,3,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,17196,2025-01-20 07:00:00+00:00,17196,2025-01-20 07:00:00+00:00,17203,17203,17203,2025-01-21 11:00:00+00:00,7,0,body_to_extreme,2702.785,2711.855,0.7510515569218348,0.3661588683351705,0.2595312058740495,8,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,17211,2025-01-22 19:00:00+00:00,17211,2025-01-22 19:00:00+00:00,17218,17218,17218,2025-01-23 23:00:00+00:00,7,0,body_to_extreme,2754.92,2757.815,0.24134528081589013,0.5103092783505847,0.11931119311192355,8,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,17249,2025-01-31 03:00:00+00:00,17249,2025-01-31 03:00:00+00:00,17251,17251,17251,2025-01-31 11:00:00+00:00,2,0,body_to_extreme,2792.34,2796.235,0.35784229005650686,0.5453034081463457,0.6048265460030214,3,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,17252,2025-01-31 15:00:00+00:00,17252,2025-01-31 15:00:00+00:00,17257,17257,17257,2025-02-03 11:00:00+00:00,5,0,body_to_extreme,2795.49,2812.445,1.1601553889631506,0.6214416896235163,0.48362384811813636,5,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,17258,2025-02-03 15:00:00+00:00,17258,2025-02-03 15:00:00+00:00,17263,17263,17263,2025-02-04 11:00:00+00:00,5,0,body_to_extreme,2812.64,2829.925,1.127483657729337,0.493532058492688,0.5433985330073369,6,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,17282,2025-02-07 15:00:00+00:00,17282,2025-02-07 15:00:00+00:00,17285,17285,17285,2025-02-10 03:00:00+00:00,3,0,body_to_extreme,2853.455,2876.38,1.427100348281785,0.44970059880239344,1.0,3,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,17329,2025-02-19 11:00:00+00:00,17329,2025-02-19 11:00:00+00:00,17333,17333,17333,2025-02-20 03:00:00+00:00,4,0,body_to_extreme,2930.29,2944.965,1.097134961724793,0.42821237825950803,0.5591076760934439,5,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,-1,single_candle,17366,2025-02-27 15:00:00+00:00,17366,2025-02-27 15:00:00+00:00,17369,17371,17371,2025-02-28 11:00:00+00:00,5,2,body_to_extreme,2872.395,2887.46,0.8365807762353722,0.8983303518187281,0.6190476190476151,4,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,17447,2025-03-18 22:00:00+00:00,17447,2025-03-18 22:00:00+00:00,17448,17448,17448,2025-03-19 02:00:00+00:00,1,0,body_to_extreme,3027.51,3033.99,0.5024187597227512,0.5944333996023724,0.40477467811157025,4,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,17449,2025-03-19 06:00:00+00:00,17449,2025-03-19 06:00:00+00:00,17452,17452,17452,2025-03-19 18:00:00+00:00,3,0,body_to_extreme,3022.84,3044.615,1.5492226909892508,0.6362602365786925,0.9753716441091707,4,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,1,single_candle,17573,2025-04-16 22:00:00+00:00,17573,2025-04-16 22:00:00+00:00,17579,17579,17579,2025-04-20 22:00:00+00:00,6,0,body_to_extreme,3320.84,3348.565,0.9931082945280234,0.6602857913184266,0.5018944519621092,6,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
composite_source_freeze_plus_activation_best,-1,single_candle,17664,2025-05-09 02:00:00+00:00,17664,2025-05-09 02:00:00+00:00,17669,17671,17671,2025-05-12 06:00:00+00:00,7,2,body_to_extreme,3291.24,3330.47,1.0711237972579841,0.5471511888739397,0.7650329489291571,5,frozen_earliest_meaningful_prebreak_context,earliest_meaningful
