row_idx,timestamp,raw_active_count,raw_fresh_count,display_fresh_count,top_bull_ob_id,top_bear_ob_id,top_all_ob_id,best_bull_ob_score,best_bear_ob_score,top_active_distance_atr,top_fresh_distance_atr,distance_to_nearest_active_ob_atr,distance_to_nearest_fresh_ob_atr,fractional_distance_band_active,endpoint_inventory_is_good_bool,endpoint_inventory_warning_flags,fraction_with_active_within_0_5atr,fraction_with_active_within_1_0atr,fraction_with_active_within_2_0atr,fraction_with_fresh_within_0_5atr,fraction_with_fresh_within_1_0atr,fraction_with_fresh_within_2_0atr
174,2014-02-12 03:00:00+00:00,3,0,0,5.0,,5.0,0.7984215241839989,,0.0,,0.0,,near,1,"no_fresh_inventory,active_inventory_cluttered",1,1,1,0,0,0
175,2014-02-12 07:00:00+00:00,3,0,0,5.0,,5.0,0.7861323039285695,,0.0,,0.0,,near,1,"no_fresh_inventory,active_inventory_cluttered",1,1,1,0,0,0
176,2014-02-12 11:00:00+00:00,3,0,0,5.0,,5.0,0.7048375190637592,,0.3033402369067356,,0.3033402369067356,,near,1,"no_fresh_inventory,active_inventory_cluttered",1,1,1,0,0,0
177,2014-02-12 15:00:00+00:00,3,0,0,5.0,,5.0,0.6212111737812005,,0.9076232678886583,,0.9076232678886583,,tradable_near,1,"no_fresh_inventory,active_inventory_cluttered",0,1,1,0,0,0
178,2014-02-12 19:00:00+00:00,3,0,0,5.0,,5.0,0.6652100996442656,,0.4200042133159436,,0.4200042133159436,,near,1,"no_fresh_inventory,active_inventory_cluttered",1,1,1,0,0,0
179,2014-02-12 23:00:00+00:00,3,0,0,5.0,,5.0,0.6380569643024476,,0.5507183557779186,,0.5507183557779186,,tradable_near,1,"no_fresh_inventory,active_inventory_cluttered",0,1,1,0,0,0
180,2014-02-13 03:00:00+00:00,3,0,0,5.0,,5.0,0.6828600914873957,,0.21461198655892774,,0.21461198655892774,,near,1,"no_fresh_inventory,active_inventory_cluttered",1,1,1,0,0,0
181,2014-02-13 07:00:00+00:00,3,0,0,5.0,,5.0,0.6056226352372782,,0.6862149824153146,,0.6862149824153146,,tradable_near,1,"no_fresh_inventory,active_inventory_cluttered",0,1,1,0,0,0
182,2014-02-13 11:00:00+00:00,3,0,0,5.0,,5.0,0.5558685106681165,,1.2093912308159995,,1.2093912308159995,,context_near,0,"no_fresh_inventory,active_inventory_cluttered",0,0,1,0,0,0
183,2014-02-13 15:00:00+00:00,4,1,1,6.0,,6.0,0.7672840733029427,,1.488576250903365,1.488576250903365,1.488576250903365,1.488576250903365,context_near,0,active_inventory_cluttered,0,0,1,0,0,1
184,2014-02-13 19:00:00+00:00,4,1,1,6.0,,6.0,0.7492236533449246,,1.7258822425243225,1.7258822425243225,1.7258822425243225,1.7258822425243225,context_near,0,active_inventory_cluttered,0,0,1,0,0,1
185,2014-02-13 23:00:00+00:00,4,1,0,6.0,,6.0,0.7264714133178352,,2.175924199136888,,2.175924199136888,2.175924199136888,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
186,2014-02-14 03:00:00+00:00,4,1,0,6.0,,6.0,0.7084137582026804,,2.606935393169682,,2.606935393169682,2.606935393169682,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
187,2014-02-14 07:00:00+00:00,4,1,0,6.0,,6.0,0.6884475807614454,,3.309655768855634,,3.309655768855634,3.309655768855634,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
188,2014-02-14 11:00:00+00:00,4,1,0,6.0,,6.0,0.6668528372325158,,4.547901193133607,,4.547901193133607,4.547901193133607,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
189,2014-02-14 15:00:00+00:00,4,1,0,6.0,,6.0,0.6630128057011748,,4.360473432636624,,4.360473432636624,4.360473432636624,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
190,2014-02-14 19:00:00+00:00,4,1,0,6.0,,6.0,0.6563970364865457,,4.477403219785908,,4.477403219785908,4.477403219785908,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
191,2014-02-16 23:00:00+00:00,4,1,0,6.0,,6.0,0.6419714580013309,,5.597323313169847,,5.597323313169847,5.597323313169847,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
192,2014-02-17 03:00:00+00:00,4,1,0,6.0,,6.0,0.636523361176963,,5.685109753623749,,5.685109753623749,5.685109753623749,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
193,2014-02-17 07:00:00+00:00,4,1,0,6.0,,6.0,0.632243600036849,,5.63938544241616,,5.63938544241616,5.63938544241616,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
194,2014-02-17 11:00:00+00:00,4,1,0,6.0,,6.0,0.6262585249299684,,5.890111234321786,,5.890111234321786,5.890111234321786,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
195,2014-02-17 15:00:00+00:00,4,1,0,6.0,,6.0,0.6191825971252816,,6.3944471770529,,6.3944471770529,6.3944471770529,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
196,2014-02-17 23:00:00+00:00,4,1,0,6.0,,6.0,0.6232106964086517,,5.187680994014883,,5.187680994014883,5.187680994014883,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
197,2014-02-18 03:00:00+00:00,4,1,0,6.0,,6.0,0.6274781968235488,,4.31675778529869,,4.31675778529869,4.31675778529869,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
198,2014-02-18 07:00:00+00:00,4,1,0,6.0,,6.0,0.6356686457389473,,3.405824595442046,,3.405824595442046,3.405824595442046,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
199,2014-02-18 11:00:00+00:00,4,1,0,6.0,,6.0,0.6201456715908533,,4.370883234250839,,4.370883234250839,4.370883234250839,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
200,2014-02-18 15:00:00+00:00,4,1,0,6.0,,6.0,0.6118338157865584,,4.9223905514558846,,4.9223905514558846,4.9223905514558846,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
201,2014-02-18 19:00:00+00:00,4,1,0,6.0,,6.0,0.6100828568198697,,4.786309411879542,,4.786309411879542,4.786309411879542,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
202,2014-02-18 23:00:00+00:00,4,1,0,6.0,,6.0,0.5910466970197624,,4.300951343176843,,4.300951343176843,4.300951343176843,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
203,2014-02-19 03:00:00+00:00,4,1,0,6.0,,6.0,0.5886912088628307,,4.2750986483195295,,4.2750986483195295,4.2750986483195295,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
204,2014-02-19 07:00:00+00:00,4,1,0,6.0,,6.0,0.5836726378123615,,4.520493240770721,,4.520493240770721,4.520493240770721,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
205,2014-02-19 11:00:00+00:00,4,1,0,6.0,,6.0,0.5783827774479383,,4.835544405600603,,4.835544405600603,4.835544405600603,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
206,2014-02-19 15:00:00+00:00,4,1,0,6.0,,6.0,0.5774739966229268,,4.68947292820477,,4.68947292820477,4.68947292820477,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
207,2014-02-19 19:00:00+00:00,4,1,0,6.0,,6.0,0.6005319653738967,,2.8513309319556432,,2.8513309319556432,2.8513309319556432,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
208,2014-02-19 23:00:00+00:00,4,1,0,6.0,,6.0,0.5917998281728681,,3.2160114064491405,,3.2160114064491405,3.2160114064491405,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
209,2014-02-20 03:00:00+00:00,4,1,0,6.0,,6.0,0.5854263812519409,,3.499749807457027,,3.499749807457027,3.499749807457027,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
210,2014-02-20 07:00:00+00:00,4,1,0,6.0,,6.0,0.5826405035936335,,3.568361071485202,,3.568361071485202,3.568361071485202,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
211,2014-02-20 11:00:00+00:00,4,1,0,6.0,,6.0,0.5813826812260705,,3.538620982440463,,3.538620982440463,3.538620982440463,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
212,2014-02-20 15:00:00+00:00,4,1,0,6.0,,6.0,0.5726721971725209,,4.085970588732438,,4.085970588732438,4.085970588732438,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
213,2014-02-20 19:00:00+00:00,4,1,0,6.0,,6.0,0.5647483977759624,,4.7063948925472445,,4.7063948925472445,4.7063948925472445,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
214,2014-02-20 23:00:00+00:00,4,1,0,6.0,,6.0,0.5659069487958266,,4.438711930483299,,4.438711930483299,4.438711930483299,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
215,2014-02-21 03:00:00+00:00,4,1,0,6.0,,6.0,0.565328959376596,,4.363475683867293,,4.363475683867293,4.363475683867293,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
216,2014-02-21 07:00:00+00:00,4,1,0,6.0,,6.0,0.5601047032820966,,4.770526626882991,,4.770526626882991,4.770526626882991,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
217,2014-02-21 11:00:00+00:00,4,1,0,6.0,,6.0,0.5543251917523531,,5.32665677993484,,5.32665677993484,5.32665677993484,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
218,2014-02-21 15:00:00+00:00,4,1,0,6.0,,6.0,0.551720163908514,,5.5277542973808345,,5.5277542973808345,5.5277542973808345,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
219,2014-02-21 19:00:00+00:00,4,1,0,6.0,,6.0,0.5529306350588319,,5.217554829912935,,5.217554829912935,5.217554829912935,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
220,2014-02-23 23:00:00+00:00,4,1,0,6.0,,6.0,0.5559071669094291,,4.741526388120055,,4.741526388120055,4.741526388120055,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
221,2014-02-24 03:00:00+00:00,4,1,0,6.0,,6.0,0.5473076703271984,,5.723444272887603,,5.723444272887603,5.723444272887603,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
222,2014-02-24 07:00:00+00:00,5,2,1,7.0,,7.0,0.7690319102294227,,1.2081453811981495,1.2081453811981495,1.2081453811981495,1.2081453811981495,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
223,2014-02-24 11:00:00+00:00,5,2,1,7.0,,7.0,0.7813635466349347,,0.9260656520648747,0.9260656520648747,0.9260656520648747,0.9260656520648747,tradable_near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",0,1,1,0,1,1
224,2014-02-24 15:00:00+00:00,5,2,1,7.0,,7.0,0.7270322990703848,,1.7628506014129706,1.7628506014129706,1.7628506014129706,1.7628506014129706,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
225,2014-02-24 19:00:00+00:00,5,2,1,7.0,,7.0,0.728594931591358,,1.5659403995523329,1.5659403995523329,1.5659403995523329,1.5659403995523329,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
226,2014-02-24 23:00:00+00:00,5,2,1,7.0,,7.0,0.755506156399308,,0.9969163681728593,0.9969163681728593,0.9969163681728593,0.9969163681728593,tradable_near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",0,1,1,0,1,1
227,2014-02-25 03:00:00+00:00,5,2,1,7.0,,7.0,0.7246165531064042,,1.3923417378872152,1.3923417378872152,1.3923417378872152,1.3923417378872152,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
228,2014-02-25 07:00:00+00:00,5,2,1,7.0,,7.0,0.7367371558855542,,1.0942191728508988,1.0942191728508988,1.0942191728508988,1.0942191728508988,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
229,2014-02-25 11:00:00+00:00,5,2,1,7.0,,7.0,0.6929537610450653,,1.8601629263179664,1.8601629263179664,1.8601629263179664,1.8601629263179664,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
230,2014-02-25 15:00:00+00:00,6,3,1,8.0,,8.0,0.7912198966621031,,0.7257921123359478,0.7257921123359478,0.7257921123359478,0.7257921123359478,tradable_near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",0,1,1,0,1,1
231,2014-02-25 19:00:00+00:00,6,3,1,8.0,,8.0,0.8194787077827133,,0.4309037641654729,0.4309037641654729,0.4309037641654729,0.4309037641654729,near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",1,1,1,1,1,1
232,2014-02-25 23:00:00+00:00,6,2,0,8.0,,8.0,0.7393263108870367,,0.37828293846227784,,0.37828293846227784,2.381946742277487,near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",1,1,1,0,0,0
233,2014-02-26 03:00:00+00:00,6,2,0,8.0,,8.0,0.6675709634562954,,0.8859231232214482,,0.8859231232214482,2.8925716564940855,tradable_near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",0,1,1,0,0,0
234,2014-02-26 07:00:00+00:00,6,2,0,8.0,,8.0,0.7375448773946414,,0.24307799081041875,,0.24307799081041875,2.224706806956222,near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",1,1,1,0,0,0
235,2014-02-26 11:00:00+00:00,5,2,1,7.0,,7.0,0.7042264019853057,,1.0970066675968775,1.0970066675968775,1.0970066675968775,1.0970066675968775,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
236,2014-02-26 15:00:00+00:00,5,1,0,7.0,,7.0,0.6863958029156298,,0.429218680354553,,0.429218680354553,5.579393400964849,near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",1,1,1,0,0,0
237,2014-02-26 19:00:00+00:00,5,1,0,7.0,,7.0,0.6733501714697256,,0.45115710904685896,,0.45115710904685896,5.79186920880718,near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",1,1,1,0,0,0
238,2014-02-26 23:00:00+00:00,5,1,0,7.0,,7.0,0.7364455491360992,,0.0,,0.0,5.299552100013422,near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",1,1,1,0,0,0
239,2014-02-27 03:00:00+00:00,5,1,0,7.0,,7.0,0.6543927436199395,,0.32466699950031996,,0.32466699950031996,5.852689506594192,near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",1,1,1,0,0,0
240,2014-02-27 07:00:00+00:00,5,1,0,7.0,,7.0,0.5646222482797133,,1.0743254139449856,,1.0743254139449856,6.40363057342375,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,0
241,2014-02-27 11:00:00+00:00,5,1,0,7.0,,7.0,0.5686478553576683,,0.9228618490454793,,0.9228618490454793,6.364580851556115,tradable_near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",0,1,1,0,0,0
242,2014-02-27 15:00:00+00:00,5,1,0,7.0,,7.0,0.6152673402746749,,0.5916252606431086,,0.5916252606431086,6.029673812816425,tradable_near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",0,1,1,0,0,0
243,2014-02-27 19:00:00+00:00,5,1,0,7.0,,7.0,0.609222581212127,,0.5888818292400603,,0.5888818292400603,6.133661518033964,tradable_near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",0,1,1,0,0,0
244,2014-02-27 23:00:00+00:00,5,1,0,7.0,,7.0,0.5415229992612937,,1.0265085790191006,,1.0265085790191006,6.741210671479031,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,0
245,2014-02-28 03:00:00+00:00,5,1,0,7.0,,7.0,0.5693864840060678,,0.6536756610209129,,0.6536756610209129,6.4572418280965715,tradable_near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",0,1,1,0,0,0
246,2014-02-28 07:00:00+00:00,5,1,0,7.0,,7.0,0.562041495085736,,0.6741188337079842,,0.6741188337079842,6.456100656657233,tradable_near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",0,1,1,0,0,0
247,2014-02-28 11:00:00+00:00,5,1,0,7.0,,7.0,0.6465151671996047,,0.1175407154376214,,0.1175407154376214,5.8409078182700345,near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",1,1,1,0,0,0
248,2014-02-28 15:00:00+00:00,5,1,0,7.0,,7.0,0.6736244373855571,,0.0,,0.0,4.7571452284411615,near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",1,1,1,0,0,0
249,2014-02-28 19:00:00+00:00,5,1,0,7.0,,7.0,0.6694867469031633,,0.0,,0.0,5.354539353935835,near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",1,1,1,0,0,0
250,2014-03-02 23:00:00+00:00,5,1,0,6.0,,6.0,0.52659443117415,,7.005125296104202,,2.264668754683443,7.005125296104202,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
251,2014-03-03 03:00:00+00:00,5,1,0,6.0,,6.0,0.5245816141403079,,7.416064923584426,,2.493453147603306,7.416064923584426,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
252,2014-03-03 07:00:00+00:00,5,1,0,6.0,,6.0,0.5249403856797826,,7.292346665308739,,2.4014265522815927,7.292346665308739,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
253,2014-03-03 11:00:00+00:00,5,1,0,6.0,,6.0,0.521479244882102,,8.123949378642449,,3.3042581578366477,8.123949378642449,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
254,2014-03-03 15:00:00+00:00,5,1,0,6.0,,6.0,0.5214313369428284,,8.09436910335041,,3.253462948866693,8.09436910335041,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
255,2014-03-03 19:00:00+00:00,5,1,0,6.0,,6.0,0.5203867861589652,,8.348887240460584,,3.385039148704891,8.348887240460584,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
256,2014-03-03 23:00:00+00:00,5,1,0,6.0,,6.0,0.5189790181913372,,8.733881298086711,,3.643263505880398,8.733881298086711,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
257,2014-03-04 03:00:00+00:00,5,1,0,6.0,,6.0,0.5289508309941028,,6.330827007586378,,1.6361714995878183,6.330827007586378,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,0
258,2014-03-04 07:00:00+00:00,4,1,0,6.0,,6.0,0.5289204931251317,,6.314087343303761,,1.5071029428884455,6.314087343303761,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,0
259,2014-03-04 11:00:00+00:00,4,1,0,6.0,,6.0,0.5302761802659747,,6.060531070728838,,1.2858576063436793,6.060531070728838,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,0
260,2014-03-04 15:00:00+00:00,4,1,0,6.0,,6.0,0.5264435867030602,,6.738323651498624,,1.913928104949235,6.738323651498624,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,0
261,2014-03-04 19:00:00+00:00,4,1,0,6.0,,6.0,0.5526196166425295,,5.81058516543619,,1.0003340882267158,5.81058516543619,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,0
262,2014-03-04 23:00:00+00:00,4,1,0,6.0,,6.0,0.5489177771819176,,6.417200160657979,,1.495199046803903,6.417200160657979,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,0
263,2014-03-05 03:00:00+00:00,3,1,0,6.0,,6.0,0.54925915120451,,6.338223898017501,,1.2672612527431482,6.338223898017501,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,0
264,2014-03-05 07:00:00+00:00,3,1,0,6.0,,6.0,0.5490974545054002,,6.3513233835169585,,1.1553631742129757,6.3513233835169585,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,0
265,2014-03-05 11:00:00+00:00,3,1,0,6.0,,6.0,0.5468068502303718,,6.771533180424691,,1.5482739046497729,6.771533180424691,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,0
266,2014-03-05 15:00:00+00:00,3,1,0,6.0,,6.0,0.5446189289118095,,7.220528198178985,,1.9671927935482916,7.220528198178985,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,0
267,2014-03-05 19:00:00+00:00,2,1,0,6.0,,6.0,0.5455191118070764,,7.006534005391967,,1.5970290082361358,7.006534005391967,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,1,0,0,0
268,2014-03-05 23:00:00+00:00,2,1,0,6.0,,6.0,0.5225308705716102,,7.438272652733052,,1.8652826786030856,7.438272652733052,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,1,0,0,0
269,2014-03-06 03:00:00+00:00,2,1,0,6.0,,6.0,0.523646128337903,,7.166630339060273,,1.5382091756253058,7.166630339060273,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,1,0,0,0
270,2014-03-06 07:00:00+00:00,2,1,0,6.0,,6.0,0.5234023115539458,,7.2068782852774325,,1.5269944086873504,7.2068782852774325,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,1,0,0,0
271,2014-03-06 11:00:00+00:00,2,1,0,6.0,,6.0,0.520357353675329,,7.936559096763458,,2.7127353193708483,7.936559096763458,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,0,0,0,0
272,2014-03-06 15:00:00+00:00,2,1,0,6.0,,6.0,0.5177490498719473,,8.671606480115681,,3.5393184839904483,8.671606480115681,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,0,0,0,0
273,2014-03-06 19:00:00+00:00,2,1,0,6.0,,6.0,0.517218775426447,,8.822460132699378,,3.56887080337653,8.822460132699378,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,0,0,0,0
274,2014-03-06 23:00:00+00:00,2,1,0,6.0,,6.0,0.5164277670028479,,9.06636576073951,,3.6695923891343223,9.06636576073951,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,0,0,0,0
275,2014-03-07 03:00:00+00:00,2,1,0,6.0,,6.0,0.5151048461992562,,9.516162412618328,,3.932950847097164,9.516162412618328,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,0,0,0,0
276,2014-03-07 07:00:00+00:00,2,1,0,6.0,,6.0,0.5154344595364833,,9.379636422892764,,3.6714548390203325,9.379636422892764,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,0,0,0,0
277,2014-03-07 11:00:00+00:00,2,1,0,6.0,,6.0,0.5310905279405733,,5.726160894512951,,1.1253981901079475,5.726160894512951,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,1,0,0,0
278,2014-03-07 15:00:00+00:00,2,1,0,6.0,,6.0,0.5277336542550732,,6.26640124673851,,1.6916581929652272,6.26640124673851,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,1,0,0,0
279,2014-03-07 19:00:00+00:00,1,0,0,7.0,,7.0,0.42446307417828605,,1.8525513118531067,,1.8525513118531067,,context_near,0,no_fresh_inventory,0,0,1,0,0,0
280,2014-03-09 19:00:00+00:00,1,0,0,7.0,,7.0,0.4268119795989331,,1.777405528974731,,1.777405528974731,,context_near,0,no_fresh_inventory,0,0,1,0,0,0
281,2014-03-09 23:00:00+00:00,1,0,0,7.0,,7.0,0.45986378514202814,,1.1196709786136096,,1.1196709786136096,,context_near,0,no_fresh_inventory,0,0,1,0,0,0
282,2014-03-10 02:00:00+00:00,1,0,0,7.0,,7.0,0.484484577979831,,0.8008506630034277,,0.8008506630034277,,tradable_near,1,no_fresh_inventory,0,1,1,0,0,0
