count,top_quartile_avg_r,top_decile_avg_r,bottom_decile_avg_r,top_quartile_win_rate,top_decile_win_rate,bottom_decile_win_rate,eqh_top_quartile_avg_r,eql_top_quartile_avg_r,eqh_top_quartile_win_rate,eql_top_quartile_win_rate,rank_corr,eqh_rank_corr,eql_rank_corr,win_rate_gap,width_component,formation_delay_component,wick_ratio_component,atr_percentile_component,distance_at_detect_component,accepted,temporally_stable,first_half_rank_corr,second_half_rank_corr,first_half_top_q_avg_r,second_half_top_q_avg_r,first_half_win_rate_gap,second_half_win_rate_gap
466,0.3770741681245777,0.8107007652042674,-0.16887848935728433,0.5470085470085471,0.6808510638297872,0.425531914893617,0.4180119811421136,0.3368302163446272,0.6206896551724138,0.4745762711864407,0.1342393401971191,0.17511795440520683,0.09219239590602499,0.12147663211493004,0.15384615384615385,0.3076923076923077,0.34615384615384615,0.07692307692307693,0.11538461538461539,True,True,0.18986666852588663,0.07488765013570828,0.5550993823506529,0.1334724228328497,0.19350282485875708,0.0826271186440678
466,0.3659893284145943,0.8097061017908257,-0.13578121416414554,0.5470085470085471,0.7021276595744681,0.425531914893617,0.39302030715167185,0.33654486943313466,0.5901639344262295,0.5,0.13291029571420193,0.16924598553805323,0.09749569018082867,0.12147663211493004,0.13636363636363638,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.045454545454545456,True,True,0.19679307944154845,0.06897745786423251,0.53212362959008,0.176702665740556,0.23516949152542377,0.057909604519774005
466,0.3633022436960992,0.8095651274075885,-0.03124476960014336,0.5555555555555556,0.6808510638297872,0.425531914893617,0.36819464494137416,0.3584927645058289,0.6206896551724138,0.4915254237288136,0.15742119781281905,0.1715612786111802,0.14718248897989164,0.13002364066193856,0.13043478260869565,0.34782608695652173,0.3913043478260869,0.0,0.13043478260869565,True,True,0.21641077726418015,0.09801682629006218,0.4540972899635882,0.2739504342026725,0.14265536723163835,0.12570621468926552
466,0.355457954593757,0.8095651274075885,-0.0468897266251051,0.5641025641025641,0.6808510638297872,0.40425531914893614,0.33428936344626653,0.37626775606078156,0.6206896551724138,0.5084745762711864,0.15934848338125993,0.16817356603777248,0.15269111708057814,0.15984724495362795,0.125,0.37500000000000006,0.37500000000000006,0.0,0.125,True,True,0.21893390582736488,0.0971041206125709,0.407930598255432,0.25116711420699056,0.20127118644067798,0.10875706214689268
466,0.33974622102667074,0.8095651274075885,-0.034191709306908444,0.5299145299145299,0.6808510638297872,0.44680851063829785,0.38617138338887835,0.2956423167825734,0.6140350877192983,0.45,0.14935971723101693,0.17781739032991725,0.12452350258726408,0.08310601927623207,0.125,0.3333333333333333,0.37499999999999994,0.041666666666666664,0.125,True,True,0.21111967215889807,0.08598443922878392,0.5272037339200001,0.14396577400336527,0.17655367231638414,-0.0007062146892655163
466,0.3416514041400952,0.807874059957419,-0.09886745306938664,0.5299145299145299,0.7021276595744681,0.425531914893617,0.3730989087018687,0.30739608667102025,0.5737704918032787,0.48214285714285715,0.11705556950544627,0.16631596451226296,0.06614739491862097,0.1043826150209129,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.125,0.041666666666666664,True,True,0.1774918924209257,0.060065389558608746,0.5075488590967124,0.176702665740556,0.21822033898305082,0.09957627118644069
466,0.32321720768809986,0.807874059957419,-0.17275913746447993,0.5299145299145299,0.7021276595744681,0.40425531914893614,0.36020921316800025,0.28005986796154936,0.5873015873015873,0.46296296296296297,0.11055242701592399,0.1607093672916107,0.05648723582375017,0.12565921076559378,0.18181818181818182,0.36363636363636365,0.3181818181818182,0.13636363636363638,0.0,True,True,0.17142244943145798,0.05775426351375078,0.49881674869319065,0.1251902563832107,0.21822033898305082,0.04096045197740111
466,0.32126821172171727,0.807874059957419,-0.09886745306938662,0.5384615384615384,0.7021276595744681,0.425531914893617,0.34287607349934546,0.2977310765710862,0.5901639344262295,0.48214285714285715,0.1109895529499965,0.16652865938998315,0.052774780316465826,0.11292962356792141,0.18181818181818182,0.3181818181818182,0.3181818181818182,0.13636363636363638,0.045454545454545456,True,True,0.17015541090643466,0.056736054235589826,0.4836300860984076,0.18408063694624652,0.21822033898305082,0.11652542372881358
466,0.3084258804731245,0.807874059957419,-0.20227572941401947,0.5299145299145299,0.7021276595744681,0.40425531914893614,0.34021479545624544,0.2749638647014181,0.5833333333333334,0.47368421052631576,0.12224397503515325,0.16494388377070818,0.08057807678375967,0.12565921076559378,0.19047619047619047,0.33333333333333337,0.33333333333333337,0.09523809523809523,0.047619047619047616,True,True,0.1782483333313874,0.06866691896414823,0.39175109432154825,0.12683043126294022,0.18432203389830504,0.0826271186440678
466,0.29426175712520447,0.807874059957419,-0.07118691820336223,0.5128205128205128,0.7021276595744681,0.44680851063829785,0.29284266714662055,0.29586145855560814,0.5483870967741935,0.4727272727272727,0.11467193615667867,0.1646675792099315,0.06042396371367353,0.06601200218221492,0.17391304347826086,0.34782608695652173,0.30434782608695654,0.13043478260869565,0.043478260869565216,True,True,0.1755739165861103,0.058529615446974013,0.4599801830256331,0.13584636653407445,0.20127118644067798,0.0826271186440678
