count,top_quartile_avg_r,top_decile_avg_r,bottom_decile_avg_r,top_quartile_win_rate,top_decile_win_rate,bottom_decile_win_rate,eqh_top_quartile_avg_r,eql_top_quartile_avg_r,eqh_top_quartile_win_rate,eql_top_quartile_win_rate,rank_corr,eqh_rank_corr,eql_rank_corr,win_rate_gap,touch_component,width_component,formation_delay_component,structural_component,active_age_component,accepted
466,0.37727127231114493,0.5868775968545278,0.056754539763861765,0.5726495726495726,0.6170212765957447,0.3829787234042553,0.3192276681586642,0.4404973411200971,0.6065573770491803,0.5357142857142857,0.10945765267214402,0.12775259415925688,0.10173643174499601,0.1896708492453173,0.05,0.0,0.4,0.2,0.4,True
466,0.37727127231114493,0.5868775968545278,0.056754539763861765,0.5726495726495726,0.6170212765957447,0.3829787234042553,0.3192276681586642,0.4404973411200971,0.6065573770491803,0.5357142857142857,0.10927712905457203,0.12714382961438014,0.10164373249350522,0.1896708492453173,0.1,0.0,0.6000000000000001,0.30000000000000004,0.0,True
466,0.3771372321718762,0.5868775968545278,0.056754539763861765,0.5726495726495726,0.6170212765957447,0.3829787234042553,0.31897057477678814,0.4404973411200971,0.6065573770491803,0.5357142857142857,0.10963767863673855,0.12806269136415735,0.10114983486862687,0.1896708492453173,0.0,0.0,0.2,0.1,0.7000000000000001,True
466,0.3771372321718762,0.5868775968545278,0.056754539763861765,0.5726495726495726,0.6170212765957447,0.3829787234042553,0.31897057477678814,0.4404973411200971,0.6065573770491803,0.5357142857142857,0.10963767863673855,0.12806269136415735,0.10114983486862687,0.1896708492453173,0.0,0.0,0.4,0.2,0.4,True
466,0.3771372321718762,0.5868775968545278,0.056754539763861765,0.5726495726495726,0.6170212765957447,0.3829787234042553,0.31897057477678814,0.4404973411200971,0.6065573770491803,0.5357142857142857,0.10963767863673855,0.12806269136415735,0.10114983486862687,0.1896708492453173,0.0,0.0,0.6000000000000001,0.30000000000000004,0.1,True
466,0.3698644537769651,0.5830741960734754,-0.18009072624805086,0.5811965811965812,0.6382978723404256,0.3617021276595745,0.22092722718379096,0.5377573273910885,0.5967741935483871,0.5636363636363636,0.11321113804798016,0.1079923455078834,0.11462212608528824,0.21949445353700675,0.05,0.1,0.30000000000000004,0.6000000000000001,0.0,True
466,0.30571668887083525,0.5671166669528623,0.2006312731575113,0.5384615384615384,0.6808510638297872,0.44680851063829785,0.2125745985663187,0.38834273672161607,0.5454545454545454,0.532258064516129,0.09360547693489783,0.08571007231344929,0.10313240273115569,0.09165302782324058,0.0,0.0,0.2,0.7000000000000001,0.1,True
466,0.3774109347439285,0.5627183136426346,0.05860642625745541,0.5677966101694916,0.5918367346938775,0.4,0.3289374226850016,0.43107803738059763,0.6129032258064516,0.5178571428571429,0.11011180656315053,0.1265058625072102,0.09843237872508674,0.16779661016949154,0.1,0.0,0.5,0.0,0.4,True
466,0.3774109347439285,0.5627183136426346,0.05860642625745541,0.5677966101694916,0.5918367346938775,0.4,0.3289374226850016,0.43107803738059763,0.6129032258064516,0.5178571428571429,0.11005265854919277,0.125913669204652,0.09879350817477535,0.16779661016949154,0.1,0.0,0.4,0.0,0.5,True
466,0.3931213355468257,0.5610221648239323,0.0589124354844625,0.5811965811965812,0.5957446808510638,0.3829787234042553,0.3496286091189046,0.4404973411200971,0.6229508196721312,0.5357142857142857,0.10978255785980029,0.1287763124959475,0.09956746861334057,0.19821785779232592,0.05,0.0,0.6000000000000001,0.2,0.2,True
466,0.3931213355468257,0.5610221648239323,0.0589124354844625,0.5811965811965812,0.5957446808510638,0.3829787234042553,0.3496286091189046,0.4404973411200971,0.6229508196721312,0.5357142857142857,0.10942530522860941,0.1287902271141161,0.09921810207949625,0.19821785779232592,0.05,0.0,0.7000000000000001,0.2,0.1,True
