range_id,candidate_lookback_bars,birth_idx,confirm_idx,end_idx,state,confirm_latency_bars,low,high,mid,width_abs,width_atr,strength_raw,strength,strength_raw_legacy,strength_legacy,upper_touches,lower_touches,close_inside_frac,boundary_stability_score,candidate_boundary_drift_abs,candidate_boundary_drift_atr,confirm_close_position_in_range,confirm_dist_to_upper_atr,confirm_dist_to_lower_atr,confirm_regime,range_recent_pressure_imbalance,range_recent_upper_pressure_count,range_recent_lower_pressure_count,range_recent_pressure_dominant_side,range_recent_equilibrium_score,range_recent_expansion_veto_flag,range_viability_gate_pass,range_recent_upper_touch_freshness,range_recent_lower_touch_freshness,range_recent_two_sided_freshness_score,range_strength_structure,range_strength_monitorability,range_strength_semantic,range_strength_formation,range_strength_viability,range_strength_formation_legacy,range_strength_viability_legacy,range_touch_quality_score,range_containment_quality_score,range_stability_quality_score,break_pending_count,reclaimed_count,total_pending_bars,mean_pending_duration_bars,first_breach_idx,first_breach_side,first_upper_breach_idx,first_lower_breach_idx,bars_to_first_breach,breakout_side_first,accepted_breakout_side,bars_to_breakout_accept,audit_range_recent_pressure_imbalance_legacy,audit_range_recent_pressure_imbalance_v2,duration_bars,rb_micro_box_risk_score,rb_late_confirm_fragility_score,rb_boundary_relevance_score,rb_monitor_worthiness_score,rb_plausibility_score,birth_timestamp,confirm_timestamp,active_start_idx,active_start_timestamp,end_timestamp,range_state,geometry_upper_edge_miss_atr,geometry_lower_edge_miss_atr,geometry_chart_fit_score,geometry_visible_width_ratio,geometry_upper_swing_confluence,geometry_lower_swing_confluence,geometry_review_bucket_suggested,geometry_review_bucket_manual,geometry_review_notes,candidate_lineage_id,candidate_birth_idx,last_idx,last_timestamp,maturity_pass_idx,maturity_pass_timestamp,viability_pass_idx,viability_pass_timestamp,range_confirm_idx,range_confirm_timestamp
15,8,1143,1146,1148,4,3,1168.752,1187.904,1178.328,19.152000000000044,2.941552023396675,0.5929120547141378,0.5929120547141378,0.4829259947870852,0.4829259947870852,2,2,0.875,1.0,0.0,0.0,0.7499477861319979,0.7355415956582397,2.2060104277384354,2.0,0.7149799826119533,1,0,1,0.5592801448064595,0,1,0.625,0.25,0.25,0.6351876498297166,0.6235372329402605,0.5604228097857019,0.6351876498297166,0.5936802516002708,0.6351876498297166,0.6004811725494288,0.25,0.875,1.0,1,0,2,2.0,1147.0,1,1147.0,,1.0,1,1,2.0,0.6,0.7149799826119533,2,0.6166666666666667,0.7833333333333333,0.3990605083211523,0.20833333333333331,0.29268179374695474,2015-03-22 21:00:00+00:00,2015-03-23 09:00:00+00:00,1146,2015-03-23 09:00:00+00:00,2015-03-23 17:00:00+00:00,accepted_breakout,1.2503603440448567,2.919887165579358,0.0,1.3448493785548596,1,1,box_too_wide_for_visible_structure,,,199,1143,1146,2015-03-23 09:00:00+00:00,1146.0,2015-03-23 09:00:00+00:00,1146.0,2015-03-23 09:00:00+00:00,1146.0,2015-03-23 09:00:00+00:00
16,8,1328,1331,1337,4,3,1185.641,1199.742,1192.6915,14.100999999999885,2.5109337819179953,0.6436975426208922,0.6436975426208922,0.5344591524790683,0.5344591524790683,2,3,0.875,1.0,0.0,0.0,0.3796893837316402,1.5575588816705952,0.9533749002474002,1.0,0.3958708769448187,1,0,1,0.7971538661560758,0,1,0.5,0.375,0.375,0.7121635996256265,0.6683967317279472,0.6119956546502086,0.7121635996256265,0.628981100370203,0.7121635996256265,0.5841207290947036,0.25,0.875,1.0,0,0,0,,1337.0,-1,,1337.0,6.0,-1,-1,6.0,0.4,0.3958708769448187,6,0.2666666666666667,0.4444444444444444,0.6402050419388471,0.375,0.5490790382624895,2015-05-05 17:00:00+00:00,2015-05-06 05:00:00+00:00,1331,2015-05-06 05:00:00+00:00,2015-05-07 05:00:00+00:00,accepted_breakout,0.0,2.826836793194253,0.057721068935248976,0.66517288551346,1,1,box_too_narrow_for_visible_structure,,,226,1328,1332,2015-05-06 09:00:00+00:00,1331.0,2015-05-06 05:00:00+00:00,1331.0,2015-05-06 05:00:00+00:00,1331.0,2015-05-06 05:00:00+00:00
17,12,1404,1408,1414,4,4,1201.141,1214.837,1207.989,13.695999999999913,2.79478915555388,0.6654428424170338,0.6654428424170338,0.5664467245842947,0.5664467245842947,2,2,1.0,1.0,0.0,0.0,0.24204147196260575,2.118334274518491,0.6764548810353891,0.0,0.681033706631724,0,2,-1,0.5365556853582435,0,1,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.7125012829388294,0.6857966617785128,0.6408162836699041,0.7125012829388294,0.6623156832708998,0.7125012829388294,0.6583525254576651,0.25,1.0,1.0,0,0,0,,1414.0,-1,,1414.0,6.0,-1,-1,6.0,0.6,0.6525327835929415,6,0.2,0.4666666666666666,0.6356174700857923,0.375,0.5568210341881148,2015-05-22 09:00:00+00:00,2015-05-25 01:00:00+00:00,1408,2015-05-25 01:00:00+00:00,2015-05-26 05:00:00+00:00,accepted_breakout,0.0,5.6551672130943915,0.0,0.464255448967829,1,1,box_too_narrow_for_visible_structure,,,237,1404,1409,2015-05-25 05:00:00+00:00,1408.0,2015-05-25 01:00:00+00:00,1408.0,2015-05-25 01:00:00+00:00,1408.0,2015-05-25 01:00:00+00:00
19,12,1589,1592,1594,4,3,1162.814,1174.777,1168.7955000000002,11.962999999999965,2.682040654426814,0.6405553943211244,0.6405553943211244,0.60730154443715,0.60730154443715,2,2,1.0,1.0,0.0,0.0,0.4268160160494867,1.537302747421603,1.1447379070052106,0.0,0.49628351632194295,0,0,0,0.984535651592408,0,1,0.75,0.6666666666666667,0.6666666666666667,0.7582983048635822,0.6646415987743378,0.601484116893632,0.7582983048635822,0.6400750179161238,0.7582983048635822,0.6681236582446789,0.25,1.0,1.0,0,0,0,,1594.0,-1,,1594.0,2.0,-1,-1,2.0,0.0,0.2317554902924546,2,0.5666666666666667,0.7000000000000001,0.490633207482023,0.125,0.3130749685371724,2015-07-06 13:00:00+00:00,2015-07-07 01:00:00+00:00,1592,2015-07-07 01:00:00+00:00,2015-07-07 09:00:00+00:00,accepted_breakout,0.13497185413747728,5.586790780098157,0.0,0.44999059620086324,1,1,box_too_narrow_for_visible_structure,,,270,1589,1593,2015-07-07 05:00:00+00:00,1592.0,2015-07-07 01:00:00+00:00,1592.0,2015-07-07 01:00:00+00:00,1592.0,2015-07-07 01:00:00+00:00
20,16,1727,1730,1732,5,3,1082.926,1094.055,1088.4904999999999,11.129000000000133,2.4966402351654327,0.6488434479362111,0.6488434479362111,0.6270244785447043,0.6270244785447043,2,3,1.0,0.7682925060620929,0.7229999999999563,0.16219524575653493,0.4819840057507385,1.2932995737019317,1.2033406614635012,0.0,0.4900880944784264,0,0,0,0.9749303621169854,0,1,0.8125,0.5625,0.5625,0.7168510914820286,0.664997389994588,0.6243929136398436,0.7168510914820286,0.6718605591314559,0.7168510914820286,0.7911546437730991,0.25,1.0,0.7682925060620929,1,0,0,0.0,1731.0,1,1731.0,,1.0,1,0,,0.2,0.45614545037517,2,0.5166666666666667,0.7833333333333333,0.4346204675963912,0.20833333333333331,0.3215717835657645,2015-08-06 13:00:00+00:00,2015-08-07 01:00:00+00:00,1730,2015-08-07 01:00:00+00:00,2015-08-07 09:00:00+00:00,invalidated,2.1905438849251886,0.6957350023980349,0.03790703755892544,0.6069811835287837,1,0,box_too_narrow_for_visible_structure,,,298,1727,1730,2015-08-07 01:00:00+00:00,1730.0,2015-08-07 01:00:00+00:00,1730.0,2015-08-07 01:00:00+00:00,1730.0,2015-08-07 01:00:00+00:00
21,5,1763,1766,1774,5,3,1111.544,1121.014,1116.279,9.4699999999998,1.8093174391764695,0.6718558852759562,0.6718558852759562,0.641685378289857,0.641685378289857,2,2,1.0,1.0,0.0,0.0,0.7117212249208186,0.521587815095194,1.2877296240812754,0.0,0.4243271421227914,0,1,-1,0.9518479408658775,0,1,0.4,0.6,0.4,0.7712822354067703,0.6948729207344411,0.6366133594698987,0.7712822354067703,0.670707820354978,0.7712822354067703,0.7199536668342843,0.25,1.0,1.0,1,1,2,2.0,1768.0,1,1768.0,,2.0,1,0,,0.2,0.29543570593067603,8,0.3666666666666667,0.42424242424242425,0.5498687383031672,0.5,0.5542853663939736,2015-08-14 13:00:00+00:00,2015-08-17 01:00:00+00:00,1766,2015-08-17 01:00:00+00:00,2015-08-18 09:00:00+00:00,invalidated,0.9871125770019524,1.2319562901104824,0.2603103776291884,0.702261772339627,1,1,box_too_narrow_for_visible_structure,,,302,1763,1767,2015-08-17 05:00:00+00:00,1766.0,2015-08-17 01:00:00+00:00,1766.0,2015-08-17 01:00:00+00:00,1766.0,2015-08-17 01:00:00+00:00
23,16,2043,2046,2050,4,3,1167.373,1184.368,1175.8705,16.99499999999989,2.833039613680632,0.6209557013913559,0.6209557013913559,0.5577955956381305,0.5577955956381305,2,3,0.9375,1.0,0.0,0.0,0.6032362459546936,1.1240474324829919,1.7089921811976398,0.0,0.5079678679527878,0,0,0,0.9681671079729322,0,1,0.125,0.6875,0.125,0.6741043268520326,0.6503029823194445,0.5878002053380532,0.6741043268520326,0.6377285496183356,0.6741043268520326,0.7124363727766824,0.25,0.9375,1.0,1,0,0,0.0,2049.0,-1,,2049.0,3.0,-1,0,4.0,0.0,0.48688388265729005,4,0.3166666666666667,0.5595238095238095,0.4532616127537247,0.3333333333333333,0.45474397461700267,2015-10-20 09:00:00+00:00,2015-10-20 21:00:00+00:00,2046,2015-10-20 21:00:00+00:00,2015-10-21 13:00:00+00:00,accepted_breakout,1.3279023638897953,1.4592100936524497,0.07096251415258503,0.9785800656417302,0,1,box_not_visually_real,,,340,2043,2046,2015-10-20 21:00:00+00:00,2046.0,2015-10-20 21:00:00+00:00,2046.0,2015-10-20 21:00:00+00:00,2046.0,2015-10-20 21:00:00+00:00
24,8,2141,2144,2145,4,3,1083.742,1093.534,1088.638,9.792000000000144,2.262537905065502,0.6633572329381646,0.6633572329381646,0.5395844980374787,0.5395844980374787,2,3,1.0,1.0,0.0,0.0,0.36683006535948176,1.432570977472019,0.8299669275934831,2.0,0.5383108359765533,0,1,-1,0.9108115468409559,0,1,0.25,0.75,0.25,0.7050116147237151,0.6876641992326872,0.6362746801650777,0.7050116147237151,0.6513607095109324,0.7050116147237151,0.6089257887591323,0.25,1.0,1.0,0,0,0,,2145.0,-1,,2145.0,1.0,-1,-1,1.0,0.6,0.40411376900979484,1,0.7166666666666667,0.8333333333333334,0.4796401464617625,0.0625,0.23178503661544061,2015-11-11 18:00:00+00:00,2015-11-12 06:00:00+00:00,2144,2015-11-12 06:00:00+00:00,2015-11-12 10:00:00+00:00,accepted_breakout,1.5447255014712937,4.593514202229087,0.0,0.5866986219293057,1,1,box_too_narrow_for_visible_structure,,,352,2141,2144,2015-11-12 06:00:00+00:00,2144.0,2015-11-12 06:00:00+00:00,2144.0,2015-11-12 06:00:00+00:00,2144.0,2015-11-12 06:00:00+00:00
25,16,2322,2325,2330,7,3,1068.129,1080.795,1074.462,12.666000000000167,2.957666407810429,0.6248588732090741,0.6248588732090741,0.5957400106811814,0.5957400106811814,2,2,1.0,0.8378757670483992,0.4859999999998763,0.1134869630661206,0.667298278856773,0.9840207044460353,1.9736457033643937,0.0,0.4572463099793199,0,0,0,0.964734986051894,0,1,0.1875,0.6875,0.1875,0.6903626051931279,0.6474081214858135,0.5954369075391643,0.6903626051931279,0.6469744826710608,0.6903626051931279,0.7715630554142489,0.25,1.0,0.8378757670483992,0,0,0,,,0,,,,0,0,,0.0,0.4572463099793199,5,0.4666666666666667,0.7916666666666666,0.3542949215749175,0.10416666666666667,0.2733653970603961,2015-12-24 02:00:00+00:00,2015-12-24 14:00:00+00:00,2325,2015-12-24 14:00:00+00:00,2015-12-28 10:00:00+00:00,superseded,1.2908825653622182,0.5906683713168159,0.3728163544403219,1.1954695611137456,0,1,edge_misses_chart_reality,,,399,2322,2325,2015-12-24 14:00:00+00:00,2325.0,2015-12-24 14:00:00+00:00,2325.0,2015-12-24 14:00:00+00:00,2325.0,2015-12-24 14:00:00+00:00
26,12,2326,2330,2342,4,4,1068.129,1076.977,1072.5529999999999,8.848000000000184,2.328703927117604,0.7363451724935843,0.7363451724935843,0.6343160862075894,0.6343160862075894,3,2,0.9166666666666666,1.0,0.0,0.0,0.34290235081374804,1.5301858761597706,0.7985180509578333,0.0,0.49987842186626535,0,0,0,0.9524562989752895,0,1,0.75,0.16666666666666663,0.16666666666666663,0.728590200070161,0.7557275627785568,0.7213047602419553,0.728590200070161,0.7476820929468455,0.728590200070161,0.7843458186932032,0.25,0.9166666666666666,1.0,4,3,8,2.0,2332.0,-1,,2332.0,2.0,-1,-1,12.0,0.4,0.33352458662924234,12,0.3,0.25,0.6752492447850762,0.8333333333333333,0.7504789778629357,2015-12-24 18:00:00+00:00,2015-12-28 10:00:00+00:00,2330,2015-12-28 10:00:00+00:00,2015-12-30 10:00:00+00:00,accepted_breakout,0.0,3.7750612680424176,0.0,0.5016157378536267,1,1,box_too_narrow_for_visible_structure,,,401,2326,2331,2015-12-28 14:00:00+00:00,2330.0,2015-12-28 10:00:00+00:00,2330.0,2015-12-28 10:00:00+00:00,2330.0,2015-12-28 10:00:00+00:00
27,8,2439,2445,2446,4,6,1094.014,1102.743,1098.3784999999998,8.729000000000042,1.54884014383046,0.6933637076406538,0.6933637076406538,0.5556203586360905,0.5556203586360905,3,3,0.875,0.5858133324028886,1.6339999999997872,0.28993066731797795,0.7594226142742698,0.372615912709796,1.1762242311206639,0.0,0.45866376703561473,1,0,1,0.790010310459371,0,1,1.0,0.625,0.625,0.6918195096635594,0.6957552137265818,0.6916019142048095,0.6918195096635594,0.689319207469252,0.6918195096635594,0.6718817814834772,0.5,0.875,0.5858133324028886,0,0,0,,2446.0,1,2446.0,,1.0,1,1,1.0,0.0,0.2687428635001906,1,0.55,0.8690476190476191,0.4997769507366269,0.0625,0.2630097138746329,2016-01-22 02:00:00+00:00,2016-01-25 02:00:00+00:00,2445,2016-01-25 02:00:00+00:00,2016-01-25 06:00:00+00:00,accepted_breakout,3.7189118728255894,0.7444280189873507,0.0,0.5580488428589784,1,1,box_too_narrow_for_visible_structure,,,422,2439,2445,2016-01-25 02:00:00+00:00,2445.0,2016-01-25 02:00:00+00:00,2445.0,2016-01-25 02:00:00+00:00,2445.0,2016-01-25 02:00:00+00:00
29,16,2609,2612,2615,4,3,1224.548,1248.504,1236.5259999999998,23.955999999999904,2.8803173383092036,0.6770468722755746,0.6770468722755746,0.619340939677361,0.619340939677361,3,3,1.0,1.0,0.0,0.0,0.6067373518116606,1.1327212240862665,1.7475961142229368,0.0,0.5932057873433992,0,0,0,0.7836311014637882,0,1,0.375,0.6875,0.375,0.7417846806611497,0.700890837379262,0.6466598922467851,0.7417846806611497,0.6839981521487042,0.7417846806611497,0.7248893014914268,0.5,1.0,1.0,0,0,0,,2615.0,1,2615.0,,3.0,1,1,3.0,0.0,0.39859878288579004,3,0.3166666666666667,0.5833333333333334,0.5775030759661788,0.1875,0.43000076899154466,2016-03-02 14:00:00+00:00,2016-03-03 02:00:00+00:00,2612,2016-03-03 02:00:00+00:00,2016-03-03 14:00:00+00:00,accepted_breakout,6.864174213389316,0.3395459198166576,0.0,0.5603873774825117,0,1,box_too_narrow_for_visible_structure,,,450,2609,2613,2016-03-03 06:00:00+00:00,2612.0,2016-03-03 02:00:00+00:00,2612.0,2016-03-03 02:00:00+00:00,2612.0,2016-03-03 02:00:00+00:00
30,8,2687,2690,2696,4,3,1240.57,1255.95,1248.26,15.38000000000011,2.0469173454916794,0.6408181480888057,0.6408181480888057,0.5319216498108233,0.5319216498108233,2,3,1.0,0.506237753460727,2.59699999999998,0.3456335725774911,0.47522756827047574,1.0741657929430115,0.9727515525486682,0.0,0.5046963966736652,0,2,-1,0.5844386649328067,0,1,0.25,0.75,0.25,0.6399018954182903,0.647491662699028,0.6353589962435013,0.6399018954182903,0.6568919301055803,0.6399018954182903,0.7187583326428431,0.25,1.0,0.506237753460727,1,1,2,2.0,2691.0,1,2691.0,2696.0,1.0,1,-1,6.0,0.8,0.5080500151345807,6,0.4166666666666667,0.5277777777777778,0.545561027979169,0.41666666666666663,0.4933347014392367,2016-03-21 13:00:00+00:00,2016-03-22 01:00:00+00:00,2690,2016-03-22 01:00:00+00:00,2016-03-23 01:00:00+00:00,accepted_breakout,2.032324367743634,11.917432842966333,0.0,0.35007056038603634,0,1,box_too_narrow_for_visible_structure,,,465,2687,2690,2016-03-22 01:00:00+00:00,2690.0,2016-03-22 01:00:00+00:00,2690.0,2016-03-22 01:00:00+00:00,2690.0,2016-03-22 01:00:00+00:00
31,16,2950,2953,2956,4,3,1242.623,1260.208,1251.4155,17.585000000000036,2.7387978095080006,0.6288249675420565,0.6288249675420565,0.5835452900648063,0.5835452900648063,2,2,1.0,1.0,0.0,0.0,0.29229456923513575,1.9382620835557263,0.8005357259522744,1.0,0.6195692412069974,0,0,0,0.702568476921606,0,1,0.4375,0.8125,0.4375,0.7506357122656,0.6513404103007591,0.5904222764689794,0.7506357122656,0.622505557565075,0.7506357122656,0.629002414285898,0.25,1.0,1.0,1,0,2,2.0,2955.0,-1,,2955.0,2.0,-1,-1,3.0,0.2,0.5002835490382734,3,0.4666666666666667,0.6666666666666666,0.47971836996641015,0.2708333333333333,0.38805459249160257,2016-05-23 09:00:00+00:00,2016-05-23 21:00:00+00:00,2953,2016-05-23 21:00:00+00:00,2016-05-24 09:00:00+00:00,accepted_breakout,1.7266699949820548,6.1099800583695725,0.0,0.5942886110172338,0,1,box_too_narrow_for_visible_structure,,,513,2950,2954,2016-05-24 01:00:00+00:00,2953.0,2016-05-23 21:00:00+00:00,2953.0,2016-05-23 21:00:00+00:00,2953.0,2016-05-23 21:00:00+00:00
32,8,3265,3270,3272,4,5,1349.069,1364.938,1357.0035,15.869000000000142,2.798330405391909,0.6338408379827105,0.6338408379827105,0.5082233465971935,0.5082233465971935,3,2,0.875,1.0,0.0,0.0,0.945680257105043,0.15200458815602924,2.64632581723588,1.0,0.7417532396613823,3,0,1,0.37948200894827555,0,1,1.0,0.375,0.375,0.6614039030523637,0.656585441814818,0.6103252803525957,0.6614039030523637,0.629564584950168,0.6614039030523637,0.6140014804160124,0.25,0.875,1.0,0,0,0,,3272.0,-1,,3272.0,2.0,-1,-1,2.0,1.0,0.7417532396613823,2,0.5,0.7380952380952381,0.4182697938348893,0.125,0.3006984008396747,2016-08-04 05:00:00+00:00,2016-08-05 01:00:00+00:00,3270,2016-08-05 01:00:00+00:00,2016-08-05 09:00:00+00:00,accepted_breakout,0.0,5.208820220769691,0.0,0.5212350139596011,1,1,box_too_narrow_for_visible_structure,,,551,3265,3271,2016-08-05 05:00:00+00:00,3270.0,2016-08-05 01:00:00+00:00,3270.0,2016-08-05 01:00:00+00:00,3270.0,2016-08-05 01:00:00+00:00
33,16,3462,3465,3468,4,3,1306.098,1318.408,1312.253,12.309999999999945,2.8471678867909476,0.6081475792606411,0.6081475792606411,0.5643206337689619,0.5643206337689619,2,3,1.0,1.0,0.0,0.0,0.6713241267262519,0.9357953915479867,1.9113724952429607,0.0,0.628241587318139,0,0,0,0.7147576496073489,0,1,0.8125,0.25,0.25,0.704360615288426,0.6337159037208919,0.5712761009495848,0.704360615288426,0.615723939890088,0.704360615288426,0.6686356901094864,0.25,1.0,1.0,1,0,2,2.0,3467.0,1,3467.0,,2.0,1,1,3.0,0.4,0.5673121137471508,3,0.4666666666666667,0.6666666666666666,0.4088779704889204,0.2708333333333333,0.3703444926222301,2016-09-20 05:00:00+00:00,2016-09-20 17:00:00+00:00,3465,2016-09-20 17:00:00+00:00,2016-09-21 05:00:00+00:00,accepted_breakout,3.9014207948657496,0.36703139454761685,0.0,0.5502167791534402,1,1,box_too_narrow_for_visible_structure,,,586,3462,3466,2016-09-20 21:00:00+00:00,3465.0,2016-09-20 17:00:00+00:00,3465.0,2016-09-20 17:00:00+00:00,3465.0,2016-09-20 17:00:00+00:00
35,12,3513,3516,3518,4,3,1313.163,1328.043,1320.603,14.879999999999882,2.8746342914585465,0.60983597506022,0.60983597506022,0.5659821642983333,0.5659821642983333,2,3,1.0,1.0,0.0,0.0,0.28548387096774736,2.053972566316333,0.8206617251422136,2.0,0.5453546667846859,0,1,-1,0.5179659498207992,0,1,0.5833333333333333,0.9166666666666666,0.5833333333333333,0.7018518718030092,0.6364940153322556,0.5727206777528637,0.7018518718030092,0.6191567303854228,0.7018518718030092,0.6773542657568754,0.25,1.0,1.0,1,0,2,2.0,3517.0,-1,,3517.0,1.0,-1,-1,2.0,0.8,0.5752105093435594,2,0.6166666666666667,0.7833333333333333,0.36192930292463854,0.20833333333333331,0.2833989923978263,2016-09-30 17:00:00+00:00,2016-10-03 05:00:00+00:00,3516,2016-10-03 05:00:00+00:00,2016-10-03 13:00:00+00:00,accepted_breakout,0.0,1.3775665349037465,0.5408111550320844,0.7898089171974494,1,1,box_too_narrow_for_visible_structure,,,592,3513,3516,2016-10-03 05:00:00+00:00,3516.0,2016-10-03 05:00:00+00:00,3516.0,2016-10-03 05:00:00+00:00,3516.0,2016-10-03 05:00:00+00:00
37,16,3562,3569,3585,4,7,1249.574,1262.142,1255.8580000000002,12.567999999999984,2.309205846660906,0.8044799539399283,0.8044799539399283,0.7006857375173934,0.7006857375173934,3,3,0.9375,0.9981626306121847,0.006999999999834472,0.0012861585714707292,0.4904519414385738,1.1766513559847591,1.1325544906761469,0.0,0.49552059330659076,0,0,0,0.82129217059199,0,1,0.8125,0.5,0.5,0.8126136395140915,0.8167251439223976,0.7928926046627879,0.8126136395140915,0.7979343816905284,0.8126136395140915,0.7704364112822707,0.5,0.9375,0.9981626306121847,4,3,6,1.5,3571.0,-1,3582.0,3571.0,2.0,-1,0,16.0,0.4,0.38585885779450735,16,0.2,0.26811594202898553,0.8123322089754669,0.8333333333333333,0.8011265305047363,2016-10-12 21:00:00+00:00,2016-10-14 01:00:00+00:00,3569,2016-10-14 01:00:00+00:00,2016-10-18 17:00:00+00:00,accepted_breakout,1.106007939349766,2.1176111289822876,0.0,0.628023186088348,1,1,box_too_narrow_for_visible_structure,,,601,3562,3570,2016-10-14 05:00:00+00:00,3569.0,2016-10-14 01:00:00+00:00,3569.0,2016-10-14 01:00:00+00:00,3569.0,2016-10-14 01:00:00+00:00
38,12,3596,3599,3618,4,3,1260.958,1274.036,1267.497,13.077999999999975,2.876085103588764,0.5743766328185729,0.5743766328185729,0.49484649115508955,0.49484649115508955,2,2,1.0,0.5896962024242405,1.30600000000004,0.28721265830303166,0.23902737421623968,2.1886220332555,0.687463070333264,1.0,0.6708987899745186,0,2,-1,0.5789366365907118,0,1,0.6666666666666667,1.0,0.6666666666666667,0.6180814628386404,0.5886298924490915,0.5554111219257266,0.6180814628386404,0.5911553866702448,0.6180814628386404,0.6676949046015875,0.25,1.0,0.5896962024242405,3,3,6,2.0,3608.0,-1,3614.0,3608.0,9.0,-1,1,19.0,0.2,0.3560476752692267,19,0.2666666666666667,0.04545454545454545,0.6199836339252377,1.0,0.842571666057067,2016-10-20 13:00:00+00:00,2016-10-21 01:00:00+00:00,3599,2016-10-21 01:00:00+00:00,2016-10-26 05:00:00+00:00,accepted_breakout,0.9029635447016005,0.7920488851868617,0.434995856703846,0.7284576393917447,1,1,box_too_narrow_for_visible_structure,,,614,3596,3601,2016-10-21 09:00:00+00:00,3599.0,2016-10-21 01:00:00+00:00,3599.0,2016-10-21 01:00:00+00:00,3599.0,2016-10-21 01:00:00+00:00
39,12,3623,3628,3632,4,5,1264.649,1276.11,1270.3795,11.461000000000013,2.9084327605224396,0.661601611139279,0.661601611139279,0.5597991130517579,0.5597991130517579,2,2,1.0,0.810399200549237,0.5230000000001382,0.1327205596155341,0.4793648023732777,1.5142324650586338,1.3942002954638057,0.0,0.4850843390460772,0,1,-1,0.7709623942064594,0,1,0.16666666666666663,0.5,0.16666666666666663,0.6728647567939753,0.6779173281511311,0.6460943055445717,0.6728647567939753,0.6735925833950618,0.6728647567939753,0.7199396495839033,0.25,1.0,0.810399200549237,1,0,2,2.0,3631.0,-1,3632.0,3631.0,3.0,-1,1,4.0,0.4,0.4680185160889827,4,0.25,0.6018518518518519,0.48876293066876164,0.3333333333333333,0.4684870289634867,2016-10-27 01:00:00+00:00,2016-10-27 21:00:00+00:00,3628,2016-10-27 21:00:00+00:00,2016-10-28 13:00:00+00:00,accepted_breakout,2.759905647108087,1.7810279372143218,0.0,0.46461002107994415,0,1,box_too_narrow_for_visible_structure,,,623,3623,3628,2016-10-27 21:00:00+00:00,3628.0,2016-10-27 21:00:00+00:00,3628.0,2016-10-27 21:00:00+00:00,3628.0,2016-10-27 21:00:00+00:00
41,5,3704,3713,3714,7,9,1221.395,1230.019,1225.7069999999999,8.624000000000024,0.9804240151445804,0.5921809241612052,0.5921809241612052,0.5357966013611697,0.5357966013611697,2,2,1.0,0.5827741030170983,2.56899999999996,0.2920581278880312,0.6219851576994455,0.37061482947255503,0.6098091856720255,1.0,0.3539055158663178,1,1,0,0.853354978354975,0,1,0.4,0.6,0.4,0.6660160593120518,0.5993780412548889,0.5743217241783753,0.6660160593120518,0.6043065738238377,0.6660160593120518,0.6741333382526599,0.25,1.0,0.5827741030170983,0,0,0,,,0,,,,0,0,,0.2,0.3539055158663178,1,0.55,0.9666666666666667,0.2654661567585731,0.020833333333333332,0.1703248725229766,2016-11-15 14:00:00+00:00,2016-11-17 02:00:00+00:00,3713,2016-11-17 02:00:00+00:00,2016-11-17 06:00:00+00:00,superseded,3.0823398379876368,3.508685983678977,0.0,0.571655839851519,0,1,box_too_narrow_for_visible_structure,,,633,3704,3714,2016-11-17 06:00:00+00:00,3713.0,2016-11-17 02:00:00+00:00,3713.0,2016-11-17 02:00:00+00:00,3713.0,2016-11-17 02:00:00+00:00
42,12,3711,3714,3717,4,3,1218.806,1233.041,1225.9234999999999,14.2349999999999,1.6729693102844911,0.6336752137434902,0.6336752137434902,0.5830186292237188,0.5830186292237188,3,2,1.0,1.0,0.0,0.0,0.6120126448893608,0.6490909378785501,1.023878372405941,1.0,0.5591736185058654,0,0,0,0.7895094251258559,0,1,0.5,0.16666666666666663,0.16666666666666663,0.70498977355388,0.6597119376661092,0.6003940360788278,0.70498977355388,0.6463719811669434,0.70498977355388,0.7116479583448424,0.25,1.0,1.0,1,0,2,2.0,3716.0,-1,,3716.0,2.0,-1,-1,3.0,0.0,0.4522057603755687,3,0.4666666666666667,0.6666666666666666,0.4319812776188124,0.2708333333333333,0.37612031940470314,2016-11-16 18:00:00+00:00,2016-11-17 06:00:00+00:00,3714,2016-11-17 06:00:00+00:00,2016-11-17 18:00:00+00:00,accepted_breakout,0.9910522505149578,7.958304983930645,0.0,0.5498049515275524,1,0,box_too_narrow_for_visible_structure,,,637,3711,3714,2016-11-17 06:00:00+00:00,3714.0,2016-11-17 06:00:00+00:00,3714.0,2016-11-17 06:00:00+00:00,3714.0,2016-11-17 06:00:00+00:00
