range_id,candidate_lookback_bars,birth_idx,confirm_idx,end_idx,state,confirm_latency_bars,low,high,mid,width_abs,width_atr,strength_raw,strength,strength_raw_legacy,strength_legacy,upper_touches,lower_touches,close_inside_frac,boundary_stability_score,candidate_boundary_drift_abs,candidate_boundary_drift_atr,confirm_close_position_in_range,confirm_dist_to_upper_atr,confirm_dist_to_lower_atr,confirm_regime,range_recent_pressure_imbalance,range_recent_upper_pressure_count,range_recent_lower_pressure_count,range_recent_pressure_dominant_side,range_recent_equilibrium_score,range_recent_expansion_veto_flag,range_viability_gate_pass,range_recent_upper_touch_freshness,range_recent_lower_touch_freshness,range_recent_two_sided_freshness_score,range_strength_structure,range_strength_monitorability,range_strength_semantic,range_strength_formation,range_strength_viability,range_strength_formation_legacy,range_strength_viability_legacy,range_touch_quality_score,range_containment_quality_score,range_stability_quality_score,break_pending_count,reclaimed_count,total_pending_bars,mean_pending_duration_bars,first_breach_idx,first_breach_side,first_upper_breach_idx,first_lower_breach_idx,bars_to_first_breach,breakout_side_first,accepted_breakout_side,bars_to_breakout_accept,audit_range_recent_pressure_imbalance_legacy,audit_range_recent_pressure_imbalance_v2,duration_bars,rb_micro_box_risk_score,rb_late_confirm_fragility_score,rb_boundary_relevance_score,rb_monitor_worthiness_score,rb_plausibility_score,strength_repair_v1,strength_repair_v2,strength_repair_v3,strength_repair_v4,contract_bucket,later_meaningful_interaction_flag,later_nontrivial_breach_reclaim_flag,later_useful_event_overlap_flag,interpretive_value_flag,source_family_confluence_score
115,8,9155,9158,9161,5,3,1725.942,1744.282,1735.112,18.339999999999918,1.9235665227667913,0.6166434441546393,0.6166434441546393,0.5168344030495737,0.5168344030495737,3,2,0.875,0.8198997538272558,1.2019999999999982,0.12607017232092094,0.6953107960741554,0.5860899525202187,1.3374765702465725,1.0,0.6095894434342692,1,0,1,0.5344601962922504,0,1,0.875,0.625,0.625,0.6888252558997079,0.633485535291662,0.5909469977203295,0.6888252558997079,0.6065439448854357,0.6888252558997079,0.5838546584031955,0.25,0.875,0.8198997538272558,1,0,0,0.0,9160.0,1,9160.0,,2.0,1,0,,0.0,0.3487548534943334,3,0.4166666666666667,0.6666666666666666,0.48017304925002396,0.2708333333333333,0.398168262312506,0.3749179161104565,0.4355487133750142,0.48445221839487307,0.28149969142496706,unclassified,1,0,0,1,1.0
116,5,9221,9224,9229,7,3,1716.442,1731.817,1724.1295,15.375,1.4706579416425338,0.5966815118598403,0.5966815118598403,0.5448845359647461,0.5448845359647461,2,2,1.0,0.8818007786740251,0.8650000000000091,0.08273945492818245,0.7300813008130023,0.39695807855718046,1.0736998630853534,0.0,0.5694871571154768,1,0,1,0.7421571815718151,0,1,0.4,0.4,0.4,0.7142680307146116,0.6168269577864645,0.5609454942647126,0.7142680307146116,0.5920613929561036,0.7142680307146116,0.6047620606781635,0.25,1.0,0.8818007786740251,1,1,2,2.0,9225.0,-1,,9225.0,1.0,-1,0,,0.2,0.5012987507436018,5,0.4166666666666667,0.5416666666666666,0.4847419118543334,0.39583333333333337,0.46806047796358335,0.4247003883207829,0.5768951147091995,0.5317294291066168,0.3406277316789153,fragile_but_plausible,1,1,0,1,1.0
119,12,9227,9230,9238,4,3,1711.132,1732.605,1721.8685,21.472999999999956,2.2117464554757422,0.6946380720553618,0.6946380720553618,0.6130103266599017,0.6130103266599017,2,2,1.0,0.9886698593534985,0.07699999999999818,0.00793109845255104,0.7316630186746167,0.5934933673194769,1.6182530881562653,0.0,0.6702964142582285,1,0,1,0.6352473649078705,0,1,0.16666666666666663,0.6666666666666667,0.16666666666666663,0.7694953260315304,0.7131439138433026,0.6671160043173047,0.7694953260315304,0.6843171143846813,0.7694953260315304,0.6610657356021926,0.25,1.0,0.9886698593534985,2,1,4,2.0,9231.0,1,9231.0,,1.0,1,1,8.0,0.0,0.6441619414168321,8,0.4166666666666667,0.5075757575757576,0.622741066254665,0.5833333333333333,0.575003448381848,0.5217138819262047,0.8365849356353199,0.6244724210309612,0.4551280618249586,fragile_but_plausible,1,1,0,1,1.0
121,12,9304,9307,9310,4,3,1769.582,1787.025,1778.3035,17.442999999999984,2.6311724522052424,0.5900974584644179,0.5900974584644179,0.48973166175637295,0.48973166175637295,4,2,1.0,0.9528073670950211,0.21900000000005093,0.033034843033485216,0.8360373788912383,0.4314139318527395,2.199758520352503,0.0,0.7883473489653722,3,0,1,0.35074241816202734,0,1,0.9166666666666666,0.5,0.5,0.6512623459708753,0.614539848082149,0.5597794691844904,0.6512623459708753,0.5870520406214824,0.6512623459708753,0.5866215685741334,0.25,1.0,0.9528073670950211,0,0,0,,9310.0,1,9310.0,,3.0,1,1,3.0,1.0,0.7883473489653722,3,0.4166666666666667,0.5833333333333334,0.4587488873964278,0.1875,0.3803122218491069,0.3426248695457139,0.3952278765234488,0.4515029428101301,0.24584977994155316,unclassified,1,0,0,1,1.0
122,12,9356,9362,9363,4,6,1794.854,1812.224,1803.539,17.36999999999989,2.9688323204109395,0.6743437866235995,0.6743437866235995,0.5531801668850982,0.5531801668850982,3,3,1.0,0.8649753866940608,0.5529999999998836,0.0945172293141574,0.894473229706398,0.31329128631622677,2.6555410340947123,0.0,0.7253111940365299,2,0,1,0.3948954135482563,0,1,1.0,0.41666666666666663,0.41666666666666663,0.715022648284671,0.6867700099726499,0.6573971411446258,0.715022648284671,0.662218210073,0.715022648284671,0.6227567481304482,0.5,1.0,0.8649753866940608,0,0,0,,9363.0,1,9363.0,,1.0,1,1,1.0,1.0,0.7083177475308853,1,0.55,0.8690476190476191,0.477147630690204,0.0625,0.25735238386302717,0.26141699581233385,0.3251007930032131,0.38225928654797664,0.1607480780572766,strong_false_positive,0,0,1,1,0.5
123,12,9597,9600,9631,4,3,1935.76,1966.23,1950.995,30.470000000000027,2.6388771415240067,0.6324634345308227,0.6324634345308227,0.5661160771533591,0.5661160771533591,2,3,1.0,0.8658848130989648,1.08400000000006,0.09388063083072462,0.38437807679684866,1.6245506209618434,1.014326520562163,0.0,0.4851397464232015,0,2,-1,0.6097801115851678,0,1,0.25,0.9166666666666666,0.25,0.7130979564908254,0.6506305888023899,0.6043015014291058,0.7130979564908254,0.6332670442259997,0.7130979564908254,0.656471040667007,0.25,1.0,0.8658848130989648,5,5,10,2.0,9606.0,1,9606.0,9620.0,6.0,1,-1,31.0,0.6,0.41660330158444275,31,0.2666666666666667,0.029411764705882356,0.6156005497069219,1.0,0.8446844511522207,0.7405745928056096,1.0,0.7586666666666666,0.7275912587152753,durable_plausible,1,1,0,1,0.5
124,12,9656,9659,9664,4,3,1848.359,1876.808,1862.5835,28.44900000000007,2.184050011390166,0.687596873363908,0.687596873363908,0.5795281263566261,0.5795281263566261,2,3,1.0,1.0,0.0,0.0,0.48943723856725874,1.1150946049225732,1.0689554064675928,1.0,0.4324232745165695,0,0,0,0.988435445885619,0,1,0.6666666666666667,0.25,0.25,0.7172917781175399,0.7123351475665901,0.6620655382730739,0.7172917781175399,0.6857399988293575,0.7172917781175399,0.6798986224674598,0.25,1.0,1.0,2,1,4,2.0,9661.0,-1,9663.0,9661.0,2.0,-1,1,5.0,0.2,0.41739231544918065,5,0.3666666666666667,0.4583333333333333,0.5719326944981089,0.5625,0.5748581736245273,0.5204220752697655,0.8176293782414302,0.614706692963183,0.4542008694516293,fragile_but_plausible,1,1,1,1,1.0
126,16,9747,9750,9761,4,3,1889.212,1913.906,1901.559,24.69399999999996,2.5853406748005754,0.7164509454192514,0.7164509454192514,0.6504424145711687,0.6504424145711687,3,3,1.0,1.0,0.0,0.0,0.7568640155503396,0.6285893501053873,1.956751324695188,0.0,0.4825797329245983,1,0,1,0.8966010636861812,0,1,0.75,0.375,0.375,0.7840574208456623,0.7368867251644055,0.688467854365096,0.7840574208456623,0.7107688782586374,0.7840574208456623,0.71597529568183,0.5,1.0,1.0,2,1,2,1.0,9752.0,1,9752.0,,2.0,1,0,11.0,0.4,0.4825797329245983,11,0.2666666666666667,0.4047619047619048,0.6342293574101457,0.6875,0.6648966250668222,0.6269245912979612,0.9109843656786236,0.7068425915959892,0.5689371525329816,durable_plausible,1,1,0,1,0.5
127,8,9855,9858,9863,7,3,1856.143,1884.321,1870.232,28.177999999999884,2.0540158287652,0.6772632881374587,0.6772632881374587,0.5768047648824141,0.5768047648824141,3,2,0.75,0.907840766937875,0.8849999999999909,0.0645114631434875,0.49222797927460954,1.0429717679740431,1.0110440607911568,2.0,0.4410948254231319,0,0,0,0.8890623890978754,0,1,0.5,0.625,0.5,0.659433875771244,0.704194353599773,0.6574938991277093,0.659433875771244,0.6900485389362871,0.659433875771244,0.7911614949206982,0.25,0.75,0.907840766937875,0,0,0,,,0,,,,0,0,,0.2,0.37553774996212974,5,0.4666666666666667,0.7916666666666666,0.4219261209163846,0.10416666666666667,0.29027319689576286,0.28520377985029843,0.33601467860254336,0.39998203535016597,0.18213278600215876,strong_false_positive,0,0,0,0,1.0
128,12,9859,9863,9866,4,4,1856.143,1884.321,1870.232,28.177999999999884,2.3315669442715885,0.6869436866837733,0.6869436866837733,0.5523439676544958,0.5523439676544958,3,2,0.8333333333333334,1.0,0.0,0.0,0.8096032365675339,0.44392279991543565,1.887644144356153,0.0,0.7443247017715444,3,0,1,0.47334800198736393,0,1,0.8333333333333334,0.33333333333333337,0.33333333333333337,0.7245391522252121,0.7033915965162417,0.6671121679378695,0.7245391522252121,0.6689809492656538,0.7245391522252121,0.6038972174200462,0.25,0.8333333333333334,1.0,0,0,0,,9866.0,1,9866.0,,3.0,1,1,3.0,0.8,0.5740316226624622,3,0.35,0.6071428571428571,0.5496986645631561,0.1875,0.4116210947122176,0.3899536553179944,0.4376880933806474,0.5010131255127439,0.2842477741221253,unclassified,1,0,0,1,1.0
129,12,10033,10039,10042,4,6,1856.544,1881.302,1868.923,24.75799999999981,2.497362264653621,0.686703800509678,0.686703800509678,0.5807507347978362,0.5807507347978362,3,2,1.0,1.0,0.0,0.0,0.694926892317637,0.7618780670865438,1.7354841975670772,0.0,0.6462451579353424,2,0,1,0.44640116326035084,0,1,0.9166666666666666,0.5,0.5,0.7284085393040376,0.704377850864844,0.6651848400042413,0.7284085393040376,0.6802541109993137,0.7284085393040376,0.6621451732583982,0.25,1.0,1.0,1,0,2,2.0,10041.0,1,10041.0,,2.0,1,1,3.0,0.6,0.6097509932172162,3,0.4,0.7222222222222222,0.47614828243840623,0.2708333333333333,0.3893842928318238,0.38143874423772545,0.4402241963286832,0.49438784584506446,0.2818014320504007,unclassified,1,0,0,1,1.0
131,12,10046,10049,10054,7,3,1868.811,1900.01,1884.4105,31.19900000000007,2.733276538074769,0.601168905400302,0.601168905400302,0.5387833477788558,0.5387833477788558,2,4,0.9166666666666666,1.0,0.0,0.0,0.2552325395044696,2.0356554260939603,0.6976211119808083,0.0,0.6408531399933054,0,2,-1,0.46807055781702256,0,1,0.5,0.8333333333333334,0.5,0.695258931003073,0.6260205724774991,0.565239100959013,0.695258931003073,0.6014835777745315,0.695258931003073,0.6248985419996338,0.25,0.9166666666666666,1.0,0,0,0,,,0,,,,0,0,,1.0,0.40233054838910454,5,0.4666666666666667,0.7916666666666666,0.3141134862676727,0.10416666666666667,0.26332003823358485,0.2672059603007064,0.31450266112179515,0.38743081083514863,0.15548599491010753,strong_false_positive,0,0,0,0,1.0
132,16,10050,10054,10066,4,4,1868.811,1900.01,1884.4105,31.19900000000007,2.9834432037166723,0.6272135198609183,0.6272135198609183,0.5028513764682209,0.5028513764682209,2,3,0.9375,1.0,0.0,0.0,0.45350812526042766,1.63042746957816,1.3530157341385123,0.0,0.5412777567431727,0,0,0,0.7185700396380242,0,1,0.3125,0.5625,0.3125,0.6600924146021035,0.651274374655714,0.6017417786747004,0.6600924146021035,0.6218029138613843,0.6600924146021035,0.6029822626460927,0.25,0.9375,1.0,1,1,2,2.0,10064.0,1,10064.0,,10.0,1,1,12.0,0.2,0.5337483014466831,12,0.2,0.25,0.5493378454391016,0.75,0.7098344613597755,0.6524401700538472,0.9139487373966915,0.7096373914050964,0.6110560519115662,durable_plausible,1,1,0,1,0.5
134,12,10332,10335,10339,4,3,1687.038,1722.946,1704.992,35.9079999999999,2.7376395284358535,0.6939495195631475,0.6939495195631475,0.6284252778437255,0.6284252778437255,3,3,1.0,1.0,0.0,0.0,0.7137128216553414,0.7837510959207021,1.953888432515151,2.0,0.4742847095449398,0,0,0,0.9814897330214281,0,1,0.33333333333333337,0.75,0.33333333333333337,0.7747697425461445,0.7152688538168777,0.6631100431127347,0.7747697425461445,0.6883889964061183,0.7747697425461445,0.6851871881713664,0.5,1.0,1.0,1,0,2,2.0,10338.0,-1,,10338.0,3.0,-1,-1,4.0,0.4,0.32908942820952247,4,0.2166666666666667,0.5595238095238095,0.6049411163264384,0.3333333333333333,0.512663850510181,0.508110561660886,0.52,0.6040151742050454,0.40554830640476464,fragile_but_plausible,1,1,1,1,0.5
136,12,10407,10410,10428,4,3,1723.683,1742.442,1733.0625,18.759000000000015,2.296792705896561,0.6699703873948322,0.6699703873948322,0.5675475491999689,0.5675475491999689,3,2,1.0,1.0,0.0,0.0,0.3431952662721945,1.5085443216243568,0.7882483842722046,0.0,0.4985469696439169,0,0,0,0.887431810508741,0,1,0.5,0.75,0.5,0.7009758089860962,0.6963209061888954,0.6428750841532167,0.7009758089860962,0.6722295780389611,0.7009758089860962,0.6827559095105808,0.25,1.0,1.0,3,3,6,2.0,10416.0,1,10416.0,10420.0,6.0,1,-1,18.0,0.4,0.354084240747864,18,0.2666666666666667,0.047619047619047616,0.6813860180968152,1.0,0.8574893616670609,0.7527503766410746,1.0,0.7586666666666666,0.7452313547727648,durable_plausible,1,1,0,1,1.0
137,12,10458,10461,10464,4,3,1721.181,1737.39,1729.2855,16.20900000000006,2.311469626169565,0.6839811455090217,0.6839811455090217,0.5934663831913481,0.5934663831913481,2,3,0.9166666666666666,1.0,0.0,0.0,0.8032574495650524,0.4547644295055152,1.8567051966640498,1.0,0.3617111558008068,1,1,0,0.9901495054187901,0,1,0.25,0.75,0.25,0.7348843560683678,0.7078548407646242,0.65578272780482,0.7348843560683678,0.6813097998105574,0.7348843560683678,0.6792738619138982,0.25,0.9166666666666666,1.0,1,1,2,2.0,10462.0,1,10462.0,,1.0,1,1,3.0,0.4,0.3617111558008068,3,0.5166666666666667,0.5833333333333334,0.5535635334289299,0.35416666666666663,0.44234921669056576,0.39103991153585665,0.5634030803924279,0.5060240732228225,0.3100389593826145,weak_false_positive,1,1,0,1,0.5
138,8,10502,10505,10507,4,3,1731.625,1749.265,1740.4450000000002,17.6400000000001,2.2027475533202803,0.6778122243043009,0.6778122243043009,0.563982253746702,0.563982253746702,3,2,0.875,1.0,0.0,0.0,0.9186507936507843,0.17919176525028144,2.0235557880699986,0.0,0.43927547871000466,1,1,0,0.8202947845805086,0,1,1.0,0.75,0.75,0.7068201223953938,0.7039661366559234,0.6512016742343631,0.7068201223953938,0.6747053991104617,0.7068201223953938,0.6631913737717354,0.25,0.875,1.0,1,0,2,2.0,10506.0,1,10506.0,,1.0,1,1,2.0,0.4,0.2314854182413755,2,0.6166666666666667,0.7833333333333333,0.49113829102815126,0.20833333333333331,0.3157012394237045,0.29215482237853146,0.3802058380177876,0.4101536477841853,0.2078096029509335,weak_false_positive,1,0,0,1,1.0
139,8,10519,10524,10525,4,5,1763.555,1789.99,1776.7725,26.434999999999945,2.9302561485032967,0.6013859423205248,0.6013859423205248,0.45141862538404154,0.45141862538404154,2,3,1.0,0.7822636545601318,1.375,0.15241544180790775,0.21373179496878666,2.303967242165364,0.6262889063379331,2.0,0.6632790229693988,0,2,-1,0.4777756761868672,0,1,0.25,1.0,0.25,0.5970098130380691,0.6192530905875194,0.5870777184614423,0.5970098130380691,0.601243214421004,0.5970098130380691,0.5935544540070963,0.25,1.0,0.7822636545601318,0,0,0,,10525.0,1,10525.0,,1.0,1,1,1.0,1.0,0.6632790229693988,1,0.65,0.8611111111111112,0.35123279195449425,0.0625,0.2074609757664013,0.20012061164792133,0.2614417119493624,0.30728813860295867,0.11726930559456188,strong_false_positive,0,0,0,0,1.0
141,12,10537,10540,10544,4,3,1869.965,1889.295,1879.63,19.330000000000155,1.7354528171693295,0.6688570420150994,0.6688570420150994,0.6343429778614946,0.6343429778614946,2,2,1.0,1.0,0.0,0.0,0.44490429384376967,0.9633424070474282,0.7721104101219012,2.0,0.41132517719174705,0,0,0,0.8673909294705946,0,1,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.7562074168261016,0.6930693771832367,0.6345426205041038,0.7562074168261016,0.669998938483312,0.7562074168261016,0.7314131100078173,0.25,1.0,1.0,0,0,0,,10544.0,1,10544.0,,4.0,1,1,4.0,0.0,0.37331837454894273,4,0.2666666666666667,0.4761904761904762,0.5773306699684607,0.25,0.4832612389206866,0.4555280236450047,0.49337110310920496,0.5594196986833216,0.3488502411400036,fragile_but_plausible,1,1,0,1,1.0
142,12,10603,10607,10622,4,4,1881.415,1903.66,1892.5375,22.24500000000012,2.8011711901629424,0.6987260112192815,0.6987260112192815,0.6104755912216048,0.6104755912216048,2,2,1.0,1.0,0.0,0.0,0.5583277140930549,1.2371996827759446,1.5639715073869975,0.0,0.49307026043417046,0,0,0,0.8971304412976704,0,1,0.6666666666666667,0.16666666666666663,0.16666666666666663,0.703037763864627,0.722164529729888,0.6783477752471166,0.703037763864627,0.7163181507054757,0.703037763864627,0.7805661435733688,0.25,1.0,1.0,1,1,2,2.0,10614.0,-1,,10614.0,7.0,-1,-1,15.0,0.2,0.4925682800214103,15,0.2,0.23684210526315788,0.6343901557378957,0.75,0.7337291178818424,0.676750582237931,0.9422517754563053,0.7342580340824405,0.6369980515735789,durable_plausible,1,1,1,1,1.0
143,8,10636,10639,10641,4,3,1851.485,1869.015,1860.25,17.5300000000002,1.9722152812623122,0.6885703647252821,0.6885703647252821,0.5579612946036459,0.5579612946036459,3,5,0.875,1.0,0.0,0.0,0.354249857387334,1.2735582991380172,0.698656982124295,1.0,0.5641564993789447,0,2,-1,0.8760220574253678,0,1,0.375,1.0,0.375,0.7187282703015266,0.7112471825817303,0.6646965728336665,0.7187282703015266,0.6758166505708659,0.7187282703015266,0.6271957420235362,0.5,0.875,1.0,0,0,0,,10641.0,-1,,10641.0,2.0,-1,-1,2.0,0.8,0.44488366288546116,2,0.4666666666666667,0.7000000000000001,0.5603619130632651,0.125,0.350507144932483,0.32925039435657466,0.39233595094871404,0.4466207972450833,0.22913832482952814,unclassified,0,0,0,0,1.0
144,8,10664,10667,10692,4,3,1772.225,1789.995,1781.11,17.769999999999982,1.6755812770290024,0.6444705771436439,0.6444705771436439,0.5785107705779362,0.5785107705779362,2,2,0.875,1.0,0.0,0.0,0.5464265616207117,0.7599991611060035,0.915582115922999,1.0,0.46485718058769343,0,0,0,0.8373663477771595,0,1,0.375,0.625,0.375,0.7238742042055871,0.6704077195688654,0.609978797176547,0.7238742042055871,0.6452169017842846,0.7238742042055871,0.6653114754305978,0.25,0.875,1.0,3,3,6,2.0,10670.0,1,10670.0,10685.0,3.0,1,-1,25.0,0.4,0.385348251860748,25,0.3166666666666667,0.11904761904761905,0.6491502455825005,0.875,0.781394704252768,0.6787050635384363,0.9876503243134503,0.7396666666666667,0.6504658195623727,durable_plausible,1,1,1,1,1.0
145,8,10796,10799,10821,5,3,1792.625,1808.42,1800.5225,15.795000000000073,2.072477250430956,0.6342783532055889,0.6342783532055889,0.5215219673012602,0.5215219673012602,4,2,0.875,0.9090895431231155,0.48500000000012733,0.06363731981381912,0.6745805634694475,0.6744243790576304,1.3980528713733256,1.0,0.6299772498639894,3,0,1,0.3634061411839322,0,1,1.0,0.5,0.5,0.6945800875632446,0.6531549677135647,0.6087737195216645,0.6945800875632446,0.6217197993274846,0.6945800875632446,0.5847416221669645,0.25,0.875,0.9090895431231155,2,2,4,2.0,10800.0,1,10800.0,,1.0,1,0,,0.6,0.5746198548773239,22,0.4166666666666667,0.29,0.642143060980312,0.7916666666666667,0.696285765245078,0.5954448728796663,0.9246278972997852,0.6822948881227568,0.5571660939106309,unclassified,1,1,1,1,0.5
147,8,10840,10843,10849,4,3,1805.72,1819.42,1812.5700000000002,13.700000000000045,2.0604337030484086,0.6492729212144094,0.6492729212144094,0.5313556768013946,0.5313556768013946,2,4,0.875,1.0,0.0,0.0,0.5072992700729944,1.015177189458154,1.0452565135902545,1.0,0.481651659651553,0,1,-1,0.8729927007299269,0,1,0.5,1.0,0.5,0.672051602163626,0.6770986968089286,0.6222546807631386,0.672051602163626,0.6499570641728424,0.672051602163626,0.6510785657200774,0.25,0.875,1.0,0,0,0,,10849.0,1,10849.0,,6.0,1,1,6.0,0.0,0.43948332356545666,6,0.2666666666666667,0.4444444444444444,0.639826994175976,0.375,0.5489845263217717,0.5050016445854854,0.6281073053305112,0.5919855569926569,0.4254904680364191,fragile_but_plausible,1,1,0,1,1.0
148,12,10915,10919,10927,4,4,1774.36,1793.71,1784.0349999999999,19.350000000000136,2.4678283133216015,0.7450252487535836,0.7450252487535836,0.6685738632973804,0.6685738632973804,2,2,1.0,1.0,0.0,0.0,0.5932816537467668,1.0037110504310678,1.464117262890534,0.0,0.4076497806622223,0,1,-1,0.8062015503875943,0,1,0.75,0.5833333333333333,0.5833333333333333,0.7749517903376864,0.7621879414222551,0.7258203402584431,0.7749517903376864,0.7494465192103481,0.7749517903376864,0.771216032690344,0.25,1.0,1.0,0,0,0,,10927.0,1,10927.0,,8.0,1,1,8.0,0.2,0.31488385446921147,8,0.2,0.4444444444444444,0.6984945551304613,0.41666666666666663,0.5915680832270598,0.570350224545042,0.6848735982363118,0.6458333333333333,0.48490858456031516,fragile_but_plausible,1,1,0,1,1.0
149,8,11109,11112,11123,7,3,1747.6,1770.475,1759.0375,22.875,2.5404000925434356,0.7271450678427429,0.7271450678427429,0.6389583383244836,0.6389583383244836,3,3,0.75,1.0,0.0,0.0,0.35344262295082124,1.6425144204903748,0.897885672053061,0.0,0.35995227089491705,1,0,1,0.9001092896174796,0,1,0.75,0.5,0.5,0.746365272406155,0.756952026747303,0.7091428542339278,0.746365272406155,0.7098595746270171,0.746365272406155,0.7601555653498148,0.5,0.75,1.0,1,1,2,2.0,11118.0,-1,,11118.0,6.0,-1,0,,0.4,0.2872120827734507,11,0.16666666666666669,0.2380952380952381,0.7678717770749803,0.7291666666666666,0.7662238966496975,0.7191215321880635,0.9785919968166156,0.7498671689949092,0.682223579064857,durable_plausible,1,1,0,1,1.0
150,8,11119,11123,11131,4,4,1745.81,1764.965,1755.3874999999998,19.154999999999973,2.434410021093988,0.6907849179589746,0.6907849179589746,0.5791540876879564,0.5791540876879564,3,2,0.875,1.0,0.0,0.0,0.6875489428347737,0.7606339846644372,1.6737760364295509,0.0,0.6573886530139268,2,0,1,0.37414078134515916,0,1,0.875,0.5,0.5,0.7337787340415882,0.7076688719536405,0.6697233860302371,0.7337787340415882,0.680715635092665,0.7337787340415882,0.6487936594955698,0.25,0.875,1.0,1,1,2,2.0,11124.0,1,11124.0,,1.0,1,1,8.0,0.4,0.6459619252766418,8,0.35,0.5277777777777778,0.5299211497896177,0.4583333333333333,0.5173413985585156,0.4817120238549085,0.7668440218350241,0.5818923687427607,0.4002801312946595,fragile_but_plausible,1,1,0,1,1.0
151,8,11180,11183,11190,4,3,1766.755,1789.33,1778.0425,22.574999999999818,2.918092766513323,0.5903393019809567,0.5903393019809567,0.4919520194638453,0.4919520194638453,2,2,1.0,0.817186404755688,0.9900000000000091,0.12796951667101836,0.7882613510520482,0.6178730198863219,2.300219746627001,1.0,0.6920637863943154,2,0,1,0.5272794389073441,0,1,1.0,0.25,0.25,0.6287987229202533,0.6131082414834942,0.5650598854485378,0.6287987229202533,0.5987232614864545,0.6287987229202533,0.6372800535682084,0.25,1.0,0.817186404755688,0,0,0,,11190.0,1,11190.0,,7.0,1,1,7.0,1.0,0.6236535726242954,7,0.2666666666666667,0.43333333333333335,0.6119052372089764,0.39583333333333337,0.5515179759689108,0.5019966664435773,0.6235735728003599,0.5847680606719756,0.4277139126374269,fragile_but_plausible,1,1,1,1,1.0
154,12,11379,11382,11387,4,3,1766.105,1787.635,1776.87,21.529999999999973,2.652547259180724,0.6272791249904763,0.6272791249904763,0.5329727386101252,0.5329727386101252,3,2,0.9166666666666666,0.9867997449115072,0.07500000000004547,0.00924017856194497,0.6971667440780311,0.8032795229845934,1.849267736196131,0.0,0.6301377073738285,0,0,0,0.6759560303452532,0,1,0.5,0.16666666666666663,0.16666666666666663,0.6654605937927476,0.654538334977313,0.5982723535931702,0.6654605937927476,0.6347602881295531,0.6654605937927476,0.668180063506799,0.25,0.9166666666666666,0.9867997449115072,1,1,2,2.0,11384.0,1,11384.0,,2.0,1,1,5.0,0.0,0.6061756362815038,5,0.3666666666666667,0.4583333333333333,0.48797168092678384,0.4375,0.510117920231696,0.4554698259603688,0.5987137978333621,0.5521704607413684,0.37847533073667755,fragile_but_plausible,1,1,1,1,0.5
155,12,11548,11551,11556,4,3,1812.205,1829.035,1820.62,16.830000000000155,2.7535390093244345,0.664231702767496,0.664231702767496,0.6661445139183831,0.6661445139183831,2,2,1.0,1.0,0.0,0.0,0.5175282234105738,1.3285048577370486,1.4250341515873859,0.0,0.45464377796347627,0,0,0,0.998019409784113,0,1,0.41666666666666663,0.75,0.41666666666666663,0.7524615061758085,0.6902318109463774,0.6282748433519058,0.7524615061758085,0.6546235943565322,0.7524615061758085,0.8088119424294334,0.25,1.0,1.0,0,0,0,,11556.0,-1,,11556.0,5.0,-1,-1,5.0,0.2,0.39995165029767404,5,0.2666666666666667,0.4583333333333333,0.6018835238478653,0.3125,0.5148458809619664,0.48306758424647245,0.52,0.5822166464921734,0.3853824184997676,fragile_but_plausible,1,1,0,1,1.0
156,5,11570,11573,11574,4,3,1835.825,1847.8,1841.8125,11.974999999999909,1.810157291713615,0.6521012309325402,0.6521012309325402,0.5625691973677192,0.5625691973677192,2,2,1.0,1.0,0.0,0.0,0.45260960334028283,0.9908627179275952,0.8192945737860199,2.0,0.5195762454545426,0,2,-1,0.6257480862908764,0,1,0.4,0.8,0.4,0.7258198951478982,0.6763606859356123,0.6199283024555026,0.7258198951478982,0.6435425894856557,0.7258198951478982,0.625134970646049,0.25,1.0,1.0,0,0,0,,11574.0,-1,,11574.0,1.0,-1,-1,1.0,0.2,0.18033028098727058,1,0.7166666666666667,0.8333333333333334,0.4666969150731311,0.0625,0.22854922876828276,0.21698897961284186,0.30096542330188014,0.3360873232069118,0.13228096649028356,strong_false_positive,0,0,1,1,1.0
157,12,11577,11580,11586,7,3,1828.37,1847.8,1838.085,19.430000000000064,2.663711498697162,0.6574705025583849,0.6574705025583849,0.5915829841098875,0.5915829841098875,2,2,0.9166666666666666,1.0,0.0,0.0,0.6523417395779795,0.9260613059031886,1.7376501927939734,0.0,0.4863185845489931,0,0,0,0.9452736318407913,0,1,0.16666666666666663,0.75,0.16666666666666663,0.7199258183855876,0.6836785797092414,0.6254628672193131,0.7199258183855876,0.6642324774737329,0.7199258183855876,0.7028794935115559,0.25,0.9166666666666666,1.0,0,0,0,,,0,,,,0,0,,0.4,0.3723350433309169,6,0.4666666666666667,0.7777777777777777,0.41082471178900737,0.125,0.297567289058363,0.2963263058433831,0.3513747435935552,0.4166903578455322,0.18836318161347362,strong_false_positive,0,0,1,1,0.5
