fvg_event_id,fvg_side,fvg_detect_idx,fvg_zone_low,fvg_zone_high,fvg_zone_mid,fvg_width,fvg_width_atr,fvg_gap_cleanliness,fvg_gap_cleanliness_capped,fvg_terminal_state,fvg_first_touch_idx,fvg_first_partial_fill_idx,fvg_full_fill_idx,fvg_invalidation_idx,fvg_expiry_idx,fvg_origin_idx,fvg_merge_idx,fvg_terminal_idx,fvg_detect_ts,fvg_terminal_label,fvg_r_trend_state_on_detect,fvg_r_bos_direction_on_detect,fvg_r_choch_direction_on_detect,fvg_r_displacement_flag_on_detect,fvg_r_session_on_detect,fvg_r_width_bucket,fvg_r_cleanliness_bucket,fvg_r_has_sufficient_forward_horizon,fvg_r_core_full_fill_flag,fvg_r_core_invalidated_flag,fvg_r_core_expired_flag,fvg_r_core_merged_flag,fvg_r_core_still_active_at_dataset_end_flag,fvg_r_ever_touched,fvg_r_first_touch_idx,fvg_r_ever_partial_fill,fvg_r_time_to_first_touch,fvg_r_time_to_first_partial_fill,fvg_r_time_to_full_fill,fvg_r_time_to_invalidation,fvg_r_touch_delay_bucket,fvg_r_first_retest_depth_frac,fvg_r_first_terminal_idx,fvg_r_first_terminal_label,fvg_r_max_fill_pct_before_terminal,fvg_r_deep_partial_fill_before_terminal,fvg_r_continuation_without_touch_idx,fvg_r_time_to_continuation_without_touch,fvg_r_cwt_trigger_delay_bucket,fvg_r_cwt_trigger_idx_atr_0.5,fvg_r_cwt_time_atr_0.5,fvg_r_cwt_flag_atr_0.5,fvg_r_cwt_trigger_idx_atr_1,fvg_r_cwt_time_atr_1,fvg_r_cwt_flag_atr_1,fvg_r_cwt_trigger_idx_atr_1.5,fvg_r_cwt_time_atr_1.5,fvg_r_cwt_flag_atr_1.5,fvg_r_cwt_trigger_idx_width_1,fvg_r_cwt_time_width_1,fvg_r_cwt_flag_width_1,fvg_r_cwt_trigger_idx_width_1.5,fvg_r_cwt_time_width_1.5,fvg_r_cwt_flag_width_1.5,fvg_r_cwt_flag_1atr_no_early_failure,fvg_r_cwt_recommended_flag,fvg_r_continuation_without_touch_flag,fvg_r_continuation_without_touch_recommended_flag,fvg_r_fill_pct_1,fvg_r_max_fill_pct_1,fvg_r_mfe_from_detect_atr_1,fvg_r_mae_from_detect_atr_1,fvg_r_excursion_ratio_detect_1,fvg_r_mfe_from_touch_atr_1,fvg_r_mae_from_touch_atr_1,fvg_r_excursion_ratio_touch_1,fvg_r_hold_after_touch_1,fvg_r_fail_after_touch_1,fvg_r_retest_count_1,fvg_r_max_retest_depth_frac_1,fvg_r_fill_pct_3,fvg_r_max_fill_pct_3,fvg_r_mfe_from_detect_atr_3,fvg_r_mae_from_detect_atr_3,fvg_r_excursion_ratio_detect_3,fvg_r_mfe_from_touch_atr_3,fvg_r_mae_from_touch_atr_3,fvg_r_excursion_ratio_touch_3,fvg_r_hold_after_touch_3,fvg_r_fail_after_touch_3,fvg_r_retest_count_3,fvg_r_max_retest_depth_frac_3,fvg_r_fill_pct_5,fvg_r_max_fill_pct_5,fvg_r_mfe_from_detect_atr_5,fvg_r_mae_from_detect_atr_5,fvg_r_excursion_ratio_detect_5,fvg_r_mfe_from_touch_atr_5,fvg_r_mae_from_touch_atr_5,fvg_r_excursion_ratio_touch_5,fvg_r_hold_after_touch_5,fvg_r_fail_after_touch_5,fvg_r_retest_count_5,fvg_r_max_retest_depth_frac_5,fvg_r_fill_pct_10,fvg_r_max_fill_pct_10,fvg_r_mfe_from_detect_atr_10,fvg_r_mae_from_detect_atr_10,fvg_r_excursion_ratio_detect_10,fvg_r_mfe_from_touch_atr_10,fvg_r_mae_from_touch_atr_10,fvg_r_excursion_ratio_touch_10,fvg_r_hold_after_touch_10,fvg_r_fail_after_touch_10,fvg_r_retest_count_10,fvg_r_max_retest_depth_frac_10,fvg_r_fill_pct_20,fvg_r_max_fill_pct_20,fvg_r_mfe_from_detect_atr_20,fvg_r_mae_from_detect_atr_20,fvg_r_excursion_ratio_detect_20,fvg_r_mfe_from_touch_atr_20,fvg_r_mae_from_touch_atr_20,fvg_r_excursion_ratio_touch_20,fvg_r_hold_after_touch_20,fvg_r_fail_after_touch_20,fvg_r_retest_count_20,fvg_r_max_retest_depth_frac_20,fvg_r_immediate_reject_after_touch,fvg_r_dirty_accept_after_touch,fvg_r_continuation_detect_5_0.5atr,fvg_r_continuation_touch_5_0.5atr,fvg_r_continuation_detect_5_1atr,fvg_r_continuation_touch_5_1atr,fvg_r_continuation_detect_5_1.5atr,fvg_r_continuation_touch_5_1.5atr,fvg_r_continuation_detect_5_2atr,fvg_r_continuation_touch_5_2atr,fvg_r_continuation_detect_10_0.5atr,fvg_r_continuation_touch_10_0.5atr,fvg_r_continuation_detect_10_1atr,fvg_r_continuation_touch_10_1atr,fvg_r_continuation_detect_10_1.5atr,fvg_r_continuation_touch_10_1.5atr,fvg_r_continuation_detect_10_2atr,fvg_r_continuation_touch_10_2atr,fvg_r_continuation_detect_20_0.5atr,fvg_r_continuation_touch_20_0.5atr,fvg_r_continuation_detect_20_1atr,fvg_r_continuation_touch_20_1atr,fvg_r_continuation_detect_20_1.5atr,fvg_r_continuation_touch_20_1.5atr,fvg_r_continuation_detect_20_2atr,fvg_r_continuation_touch_20_2atr,fvg_r_continuation_before_full_fill,fvg_r_continuation_before_invalidation,fvg_r_final_outcome,fvg_r_touched_rejected_flag,fvg_r_untouched_behavior_flag,fvg_r_research_eligible_flag,fvg_r_research_exclusion_reason,fvg_r_unresolved_due_to_insufficient_forward_horizon_flag,fvg_r_exact_one_mapping_or_exclusion_flag,fvg_r_outcome_5,fvg_r_outcome_10,fvg_r_outcome_20,fvg_r_tradeable_touch_reaction,fvg_r_strong_continuation,fvg_r_noisy_or_inefficient,fvg_r_touch_reaction_score,fvg_r_structural_respect_score,fvg_r_tradability_score,fvg_r_failure_severity_score
2916,bull,17924,5281.12,5317.35,5299.235000000001,36.23000000000047,0.7170981821924658,0.400951748561313,0.400951748561313,7,,,,,,17923,17924.0,17924.0,2026-03-02 02:00:00+00:00,merged,,,,,unknown,m,mixed,True,False,False,False,True,False,False,,False,,,,,untouched,,17924.0,merged,0.0,False,17925.0,1.0,1_3,17925.0,1.0,True,17925.0,1.0,True,,,False,17925.0,1.0,True,,,False,False,False,False,False,0.0,0.0,1.0612973924692088,0.04364343063025985,24.31746031746107,,,,,,,,1.0,1.0,1.0612973924692088,2.088155070971685,0.5082464454976293,,,,,,,,0.0,1.0,1.0612973924692088,2.088155070971685,0.5082464454976293,,,,,,,,1.0,1.0,1.0612973924692088,7.318736112017496,0.14501102051302814,,,,,,,,1.0,1.0,1.0612973924692088,7.318736112017496,0.14501102051302814,,,,,,,,,,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,merged,False,True,True,,False,True,continuation_without_touch,continuation_without_touch,continuation_without_touch,False,False,False,0.125,0.060142762284196946,0.17939878153004468,0.2
2917,bull,17926,5367.33,5374.85,5371.09,7.520000000000437,0.14956710293015288,0.13470667263771538,0.13470667263771538,5,17927.0,17927.0,,17927.0,,17925,,17927.0,2026-03-02 10:00:00+00:00,invalidated,,,,,unknown,xs,dirty,True,False,True,False,False,False,True,17927.0,True,1.0,1.0,,1.0,immediate,1.0,17927.0,invalidated,1.0,True,,,unknown,,,False,,,False,,,False,,,False,,,False,False,False,False,False,1.0,1.0,0.0256571227100905,2.6560094315547143,0.009660026958214498,0.7036847414299529,0.3031899308583468,2.320937042459768,False,True,1.0,1.0,1.0,1.0,0.0256571227100905,2.6560094315547143,0.009660026958214498,1.2966585476387218,0.3031899308583468,4.276720351391,False,True,1.0,1.0,1.0,1.0,0.0256571227100905,3.3225973909568194,0.007722007722007491,1.2966585476387218,4.127910932725901,0.3141197978277265,False,True,1.0,1.0,1.0,1.0,0.0256571227100905,7.912040077277401,0.003242794836666112,1.2966585476387218,5.5164586687799675,0.23505270781363322,False,True,1.0,1.0,1.0,1.0,0.0256571227100905,7.912040077277401,0.003242794836666112,1.2966585476387218,5.5164586687799675,0.23505270781363322,False,True,1.0,1.0,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,invalidated,False,False,True,,False,True,invalidated,invalidated,invalidated,False,False,True,0.25933170952774437,0.020206000895657307,0.16762622085486079,1.0
2918,bear,17928,5346.58,5374.85,5360.715,28.270000000000437,0.501726064448159,0.2096714381072495,0.2096714381072495,4,17929.0,17929.0,17929.0,,,17927,,17929.0,2026-03-02 18:00:00+00:00,full_fill,,,,,unknown,m,mixed,True,True,False,False,False,False,True,17929.0,True,1.0,1.0,1.0,,immediate,1.0,17929.0,full_fill,1.0,True,,,unknown,,,False,,,False,,,False,,,False,,,False,False,False,False,False,1.0,1.0,-0.1292916299789588,1.0247493088516662,-0.1261690335989033,0.605898516618897,0.6428370665355763,0.9425382389417102,True,False,1.0,1.0,0.0,1.0,1.689753752957499,1.0247493088516662,1.6489435400069083,4.696776483650189,0.6428370665355763,7.306324927656077,True,False,1.0,1.0,0.0,1.0,5.785023981871928,1.0247493088516662,5.6453065465880865,6.08219355966184,0.6428370665355763,9.4614854623123,True,False,1.0,1.0,0.0,1.0,5.785023981871928,1.0247493088516662,5.6453065465880865,6.08219355966184,0.6428370665355763,9.4614854623123,True,False,1.0,1.0,0.0,1.0,5.785023981871928,1.0247493088516662,5.6453065465880865,6.08219355966184,0.6428370665355763,9.4614854623123,True,False,1.0,1.0,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,full_fill,True,False,True,,False,True,full_fill,full_fill,full_fill,False,False,False,0.769645366683053,0.5314507157160874,0.6230644391977889,0.28035463331694704
2919,bear,17932,5288.045,5305.385,5296.715,17.340000000000146,0.24075054226106055,0.15895132459437275,0.15895132459437275,6,,,,,17980.0,17931,,17980.0,2026-03-03 10:00:00+00:00,expired,,,,,unknown,xs,dirty,True,False,False,True,False,False,False,,False,,,,,untouched,,17980.0,expired,0.0,False,17933.0,1.0,1_3,17933.0,1.0,True,17933.0,1.0,True,17933.0,1.0,True,17933.0,1.0,True,17933.0,1.0,True,True,True,True,True,0.0,0.0,2.230066441636183,0.2610907697358164,8.541345386865519,,,,,,,,0.0,0.0,2.230066441636183,0.30440920640562474,7.325883694413051,,,,,,,,0.0,0.0,2.230066441636183,0.474211924505559,4.702678963548587,,,,,,,,0.0,0.0,2.230066441636183,0.6854587238424702,3.2533927486327965,,,,,,,,0.0,0.0,2.230066441636183,0.6854587238424702,3.2533927486327965,,,,,,,,,,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,expired,False,False,True,,False,True,continuation_without_touch,continuation_without_touch,continuation_without_touch,False,False,False,0.125,0.22384269868915593,0.15681074697376374,0.0
2920,bear,17933,5175.7,5227.025,5201.362499999999,51.32499999999982,0.6440080754802457,0.2403193332396867,0.2403193332396867,5,17960.0,17935.0,,17963.0,,17932,,17963.0,2026-03-03 14:00:00+00:00,invalidated,,,,,unknown,m,mixed,True,False,True,False,False,False,True,17960.0,True,27.0,2.0,,30.0,late,0.22055528494886817,17963.0,invalidated,1.0,True,,,unknown,,,False,,,False,,,False,,,False,,,False,False,False,False,False,0.0,0.0,0.0028232209836003917,0.8699284924119932,0.0032453483340597724,0.08359810917009021,0.4858851428007114,0.17205323193917552,True,False,1.0,0.0,0.29907452508524923,0.29907452508524923,0.0028232209836003917,1.3980590310766543,0.0020193861066268503,0.11308068358274419,1.1505901821042963,0.09828059142303187,False,True,1.0,0.29907452508524923,0.5955187530443374,0.5955187530443374,0.0028232209836003917,1.588971507811814,0.001776759979471421,0.11308068358274419,1.1505901821042963,0.09828059142303187,False,True,1.0,0.5955187530443374,0.09137847053094059,0.5955187530443374,0.0028232209836003917,1.588971507811814,0.001776759979471421,0.22161966510191905,1.1505901821042963,0.1926139024553489,False,True,1.0,0.5955187530443374,0.0,0.5955187530443374,0.6401183043472979,1.588971507811814,0.4028507126781714,1.6717312493984828,1.1505901821042963,1.4529336990700545,False,True,2.0,0.5955187530443374,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,invalidated,True,False,True,,False,True,invalidated,invalidated,invalidated,False,False,False,0.24570907121118157,0.3169441493770856,0.3002437699077874,0.6195941900385712
2921,bear,17940,5146.825,5156.52,5151.672500000001,9.695000000000618,0.13525415397292923,0.1497412927639298,0.1497412927639298,5,17941.0,17941.0,,17941.0,,17939,,17941.0,2026-03-04 18:00:00+00:00,invalidated,,,,,unknown,xs,dirty,True,False,True,False,False,False,True,17941.0,True,1.0,1.0,,1.0,immediate,1.0,17941.0,invalidated,1.0,True,,,unknown,,,False,,,False,,,False,,,False,,,False,False,False,False,False,1.0,1.0,-0.04959551494313039,0.6303722482997781,-0.07867655195306897,0.3495617784567677,0.3190404999934494,1.095665843251703,True,False,1.0,1.0,1.0,1.0,0.28606358197160925,0.750838428759417,0.38099219620959157,1.3129881434717887,0.3190404999934494,4.115427801482092,False,True,1.0,1.0,0.0,1.0,1.2132416194177473,0.750838428759417,1.6158491267187034,1.7477372460902874,0.3190404999934494,5.478104648551429,False,True,1.0,1.0,0.0,1.0,1.261372287927964,0.750838428759417,1.6799516908212644,1.7477372460902874,0.3190404999934494,5.478104648551429,False,True,2.0,1.0,1.0,1.0,1.7607454123695012,0.750838428759417,2.345039018952076,2.2606523459000956,0.3230526868336957,6.9977822133510275,False,True,3.0,1.0,False,True,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,True,True,False,True,False,False,invalidated,False,False,True,,False,True,invalidated,invalidated,invalidated,False,False,False,0.5596673867188763,0.02246119391458947,0.33146624837041994,0.7898800624991811
2922,bull,17948,5094.85,5114.32,5104.585,19.469999999999345,0.2971120777256138,0.251436688835788,0.251436688835788,5,17949.0,17949.0,,17949.0,,17947,,17949.0,2026-03-06 02:00:00+00:00,invalidated,,,,,unknown,s,mixed,True,False,True,False,False,False,True,17949.0,True,1.0,1.0,,1.0,immediate,1.0,17949.0,invalidated,1.0,True,,,unknown,,,False,,,False,,,False,,,False,,,False,False,False,False,False,1.0,1.0,0.0866004643601936,0.5201368859413404,0.16649552589115965,0.7154963414634312,0.35319486945841366,2.025783507446096,False,True,1.0,1.0,1.0,1.0,0.8302199583288387,0.8277783593336637,1.0029495806065047,1.427459949180343,0.35319486945841366,4.0415647921760565,False,True,1.0,1.0,1.0,1.0,0.9028575284353633,1.3558504420093367,0.6658975801913306,1.427459949180343,1.108807365243532,1.287383177570095,False,True,2.0,1.0,1.0,1.0,0.9028575284353633,1.5621655571018016,0.577952525153854,1.427459949180343,1.108807365243532,1.287383177570095,False,True,2.0,1.0,0.0,1.0,1.8482141393805271,1.5621655571018016,1.1831102862166643,2.400139307391002,1.108807365243532,2.164613423959219,False,True,2.0,1.0,False,True,True,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,True,True,True,False,True,False,False,invalidated,False,False,True,,False,True,invalidated,invalidated,invalidated,False,False,True,0.3968910691806271,0.0377155033253682,0.2673339075774355,0.8886009206554415
2923,bull,17952,5131.285,5138.91,5135.0975,7.625,0.11930177524778927,0.0838234485791237,0.0838234485791237,5,17953.0,17953.0,,17953.0,,17951,,17953.0,2026-03-06 18:00:00+00:00,invalidated,,,,,unknown,xs,dirty,True,False,True,False,False,False,True,17953.0,True,1.0,1.0,,1.0,immediate,1.0,17953.0,invalidated,1.0,True,,,unknown,,,False,,,False,,,False,,,False,,,False,False,False,False,False,1.0,1.0,-0.022061049586802033,2.2375536889424747,-0.009859450388083717,0.7506832273468211,0.5022044915235674,1.494776012594848,False,True,1.0,1.0,1.0,1.0,-0.022061049586802033,2.449089426824449,-0.009007857918608937,1.3047110247797264,0.5022044915235674,2.5979676542150143,False,True,1.0,1.0,1.0,1.0,-0.022061049586802033,2.449089426824449,-0.009007857918608937,1.4112327159830933,0.5022044915235674,2.810075855159625,False,True,1.0,1.0,0.0,1.0,0.3720650774285113,2.449089426824449,0.15191975979045413,2.7104810899318763,0.5022044915235674,5.397166165736452,False,True,1.0,1.0,0.0,1.0,1.047586932684029,2.449089426824449,0.4277454800996616,2.7104810899318763,0.5022044915235674,5.397166165736452,False,True,3.0,1.0,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,invalidated,False,False,True,,False,True,invalidated,invalidated,invalidated,False,False,False,0.46947098175617274,0.012573517286868554,0.27725932265398406,0.8127755614404459
2924,bear,17954,5102.25,5138.91,5120.58,36.659999999999854,0.5176515007036095,0.2588983050847441,0.2588983050847441,4,17955.0,17955.0,17955.0,,,17953,,17955.0,2026-03-09 01:00:00+00:00,full_fill,,,,,unknown,m,mixed,True,True,False,False,False,False,True,17955.0,True,1.0,1.0,1.0,,immediate,1.0,17955.0,full_fill,1.0,True,,,unknown,,,False,,,False,,,False,,,False,,,False,False,False,False,False,1.0,1.0,0.12955407853124004,0.7120885210170018,0.18193535593890975,0.23986419750442545,0.5147190043500712,0.4660099889012234,True,False,1.0,1.0,0.38011456628479146,1.0,0.41527906807673604,0.7120885210170018,0.5831846123339219,0.5109343057886819,0.7351598431997687,0.6949975716367348,True,False,1.0,1.0,1.0,1.0,0.41527906807673604,0.9298240949627118,0.4466211085801016,0.5109343057886819,1.2895824777411145,0.3962013400520573,False,True,1.0,1.0,1.0,1.0,0.41527906807673604,2.092916132959341,0.1984212656861409,0.5109343057886819,2.025956280856804,0.2521941419054714,False,True,1.0,1.0,1.0,1.0,0.41527906807673604,2.092916132959341,0.1984212656861409,0.5109343057886819,2.025956280856804,0.2521941419054714,False,True,1.0,1.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,full_fill,True,False,True,,False,True,invalidated,invalidated,invalidated,False,False,False,0.1909890514400971,0.23883474576271163,0.2337728648265459,0.3611978097176393
2925,bear,17976,5129.805,5163.78,5146.7925,33.974999999999454,0.6441614612191873,0.4454569293300074,0.4454569293300074,0,,,,,,17975,,,2026-03-12 17:00:00+00:00,unresolved,,,,,unknown,m,mixed,False,False,False,False,False,True,False,,False,,,,,untouched,,,none,0.0,False,,,unknown,,,False,,,False,,,False,,,False,,,False,False,False,False,False,0.0,0.0,0.029387792932740943,0.6864419633095218,0.04281176633062243,,,,,,,,0.0,0.0,0.33113406681952556,0.9346266145930775,0.35429556750178404,,,,,,,,0.0,0.0,1.1370231885008226,0.9346266145930775,1.2165534029820728,,,,,,,,0.0,0.0,1.3165731233866493,0.9346266145930775,1.4086621361193161,,,,,,,,0.0,0.0,1.3165731233866493,0.9346266145930775,1.4086621361193161,,,,,,,,,,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,unresolved,False,False,True,,True,True,continuation_without_touch,continuation_without_touch,continuation_without_touch,False,False,False,0.125,0.2668185393995011,0.2213428296791003,0.0
2926,bear,17982,5064.06,5079.965,5072.012500000001,15.904999999999745,0.2995516444541385,0.15593137254901712,0.15593137254901712,0,,,,,,17981,,,2026-03-13 17:00:00+00:00,unresolved,,,,,unknown,s,dirty,False,False,False,False,False,True,False,,False,,,,,untouched,,,none,0.0,False,,,unknown,,,False,,,False,,,False,,,False,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unresolved,False,False,True,,True,True,untouched,untouched,untouched,False,False,False,0.125,0.023389705882352566,0.11453764573113995,0.0
